0	1
0	1
0.01	0.999911
0.02	0.999911
0.03	0.999911
0.04	0.999911
0.05	0.999911
0.06	0.999911
0.07	1
0.08	0.999911
0.09	1
0.1	1
0.11	1
0.12	1
0.13	1
0.14	0.999911
0.15	0.999911
0.16	1
0.17	1
0.18	0.999911
0.19	0.999911
0.2	0.999911
0.21	1
0.22	1
0.23	1
0.24	0.999911
0.25	0.999911
0.26	1
0.27	0.999911
0.28	1
0.29	1
0.3	1
0.31	1
0.32	0.999911
0.33	1
0.34	0.999911
0.35	0.999822
0.36	1
0.37	0.999911
0.38	0.999911
0.39	1
0.4	1
0.41	0.999911
0.42	1
0.43	1
0.44	0.999822
0.45	0.999733
0.46	0.999911
0.47	1
0.48	1
0.49	0.999911
0.5	0.999911
0.51	1
0.52	0.999911
0.53	0.999911
0.54	1
0.55	0.999911
0.56	1
0.57	1
0.58	0.999911
0.59	0.999911
0.6	1
0.61	1
0.62	1
0.63	0.999911
0.64	0.999822
0.65	0.999822
0.66	0.999822
0.67	1
0.68	1
0.69	0.999822
0.7	1
0.71	1
0.72	1
0.73	0.999911
0.74	1
0.75	0.999822
0.76	0.999911
0.77	0.999822
0.78	0.999822
0.79	0.999822
0.8	0.999911
0.81	1
0.82	1
0.83	1
0.84	0.999911
0.85	0.999467
0.86	0.999733
0.87	0.999733
0.88	0.999822
0.89	0.999822
0.9	0.999822
0.91	0.999733
0.92	1
0.93	0.999378
0.94	0.999111
0.95	0.999289
0.96	0.999556
0.97	0.999467
0.98	0.999378
0.99	0.998667
1	0.999111
1.01	0.999022
1.02	0.999022
1.03	0.999289
1.04	0.998133
1.05	0.998756
1.06	0.998667
1.07	0.998578
1.08	0.998578
1.09	0.998578
1.1	0.998578
1.11	0.998489
1.12	0.998933
1.13	0.997867
1.14	0.997867
1.15	0.9976
1.16	0.997067
1.17	0.997422
1.18	0.997422
1.19	0.997244
1.2	0.996889
1.21	0.997511
1.22	0.997511
1.23	0.997422
1.24	0.996533
1.25	0.995822
1.26	0.995644
1.27	0.995556
1.28	0.9952
1.29	0.995111
1.3	0.993422
1.31	0.993956
1.32	0.994844
1.33	0.994667
1.34	0.993689
1.35	0.994133
1.36	0.991378
1.37	0.992533
1.38	0.990578
1.39	0.993778
1.4	0.990933
1.41	0.989511
1.42	0.992
1.43	0.991556
1.44	0.989067
1.45	0.988444
1.46	0.987378
1.47	0.987467
1.48	0.988444
1.49	0.987644
1.5	0.988444
1.51	0.982933
1.52	0.981867
1.53	0.9856
1.54	0.985067
1.55	0.9848
1.56	0.983733
1.57	0.984978
1.58	0.979378
1.59	0.982756
1.6	0.976533
1.61	0.979378
1.62	0.979911
1.63	0.975289
1.64	0.974844
1.65	0.973422
1.66	0.972711
1.67	0.978133
1.68	0.973333
1.69	0.966756
1.7	0.966489
1.71	0.970667
1.72	0.967644
1.73	0.963556
1.74	0.958756
1.75	0.964711
1.76	0.957156
1.77	0.960978
1.78	0.963022
1.79	0.957956
1.8	0.954578
1.81	0.957778
1.82	0.956889
1.83	0.952622
1.84	0.941867
1.85	0.942044
1.86	0.934133
1.87	0.949156
1.88	0.944533
1.89	0.941511
1.9	0.939644
1.91	0.944356
1.92	0.924178
1.93	0.916533
1.94	0.937422
1.95	0.925067
1.96	0.930311
1.97	0.932267
1.98	0.924711
1.99	0.923378
2	0.912978
2.01	0.9096
2.02	0.899911
2.03	0.888711
2.04	0.878667
2.05	0.878044
2.06	0.873867
2.07	0.8624
2.08	0.873956
2.09	0.866133
2.1	0.887378
2.11	0.840356
2.12	0.864356
2.13	0.868711
2.14	0.411556
2.15	0.737333
2.16	0.807644
2.17	0.818756
2.18	0.850667
2.19	0.808622
2.2	0.757156
2.21	0.844889
2.22	0.778578
2.23	0.796
2.24	0.747111
2.25	0.803644
2.26	0.791733
2.27	0.767644
2.28	0.735911
2.29	0.797156
2.3	0.817956
2.31	0.585244
2.32	0.6768
2.33	0.759911
2.34	0.612622
2.35	0.5416
2.36	0.394756
2.37	0.544622
2.38	0.596
2.39	0.544267
2.4	0.492622
2.41	0.622311
2.42	0.389333
2.43	0.377156
2.44	0.5384
2.45	0.531911
2.46	0.245511
2.47	0.426844
2.48	0.563644
2.49	0.379822
2.5	0.334844
2.51	0.432356
2.52	0.455733
2.53	0.337067
2.54	0.443467
2.55	0.4968
2.56	0.306578
2.57	0.476533
2.58	0.344889
2.59	0.295289
2.6	0.324089
2.61	0.375556
2.62	0.348
2.63	0.3
2.64	0.3816
2.65	0.269778
2.66	0.246667
2.67	0.328889
2.68	0.255733
2.69	0.223911
2.7	0.240267
2.71	0.273956
2.72	0.233333
2.73	0.211644
2.74	0.294667
2.75	0.300089
2.76	0.320089
2.77	0.293778
2.78	0.235556
2.79	0.302667
2.8	0.1824
2.81	0.217067
2.82	0.226222
2.83	0.227289
2.84	0.218222
2.85	0.205067
2.86	0.173511
2.87	0.207022
2.88	0.236444
2.89	0.204356
2.9	0.169689
2.91	0.232178
2.92	0.210489
2.93	0.205689
2.94	0.208444
2.95	0.232711
2.96	0.186578
2.97	0.206844
2.98	0.183733
2.99	0.212267
3	0.172444
3.01	0.201067
3.02	0.154667
3.03	0.168978
3.04	0.192178
3.05	0.201156
3.06	0.164089
3.07	0.200711
3.08	0.150756
3.09	0.187911
3.1	0.1432
3.11	0.143911
3.12	0.137689
3.13	0.142133
3.14	0.166844
3.15	0.135022
3.16	0.137244
3.17	0.168978
3.18	0.166311
3.19	0.157422
3.2	0.175644
3.21	0.159111
3.22	0.176089
3.23	0.116622
3.24	0.167644
3.25	0.129333
3.26	0.138667
3.27	0.175644
3.28	0.117956
3.29	0.123644
3.3	0.129067
3.31	0.152978
3.32	0.164533
3.33	0.141333
3.34	0.1592
3.35	0.124267
3.36	0.117333
3.37	0.134933
3.38	0.146133
3.39	0.133422
3.4	0.121244
3.41	0.124622
3.42	0.126311
3.43	0.136267
3.44	0.132444
3.45	0.1136
3.46	0.147911
3.47	0.127467
3.48	0.129867
3.49	0.138044
3.5	0.126844
3.51	0.138311
3.52	0.126933
3.53	0.133867
3.54	0.1304
3.55	0.1184
3.56	0.147378
3.57	0.112622
3.58	0.137156
3.59	0.132356
3.6	0.118222
3.61	0.1424
3.62	0.1248
3.63	0.120622
3.64	0.1264
3.65	0.120267
3.66	0.128622
3.67	0.118844
3.68	0.112
3.69	0.130844
3.7	0.1248
3.71	0.0945778
3.72	0.145333
3.73	0.1016
3.74	0.124267
3.75	0.117867
3.76	0.1216
3.77	0.129422
3.78	0.116889
3.79	0.122578
3.8	0.0948444
3.81	0.1016
3.82	0.1136
3.83	0.130133
3.84	0.1168
3.85	0.104356
3.86	0.119111
3.87	0.1184
3.88	0.092
3.89	0.123467
3.9	0.113867
3.91	0.124178
3.92	0.122133
3.93	0.109689
3.94	0.1192
3.95	0.116978
3.96	0.1232
3.97	0.113956
3.98	0.0989333
3.99	0.109067
4	0.113156
4.01	0.1072
4.02	0.103644
4.03	0.106222
4.04	0.118044
4.05	0.126222
4.06	0.0940444
4.07	0.107378
4.08	0.0846222
4.09	0.110222
4.1	0.113778
4.11	0.1296
4.12	0.112978
4.13	0.1192
4.14	0.0875556
4.15	0.0936889
4.16	0.0999111
4.17	0.118667
4.18	0.104267
4.19	0.106578
4.2	0.113333
4.21	0.116089
4.22	0.1232
4.23	0.0983111
4.24	0.0968889
4.25	0.125689
4.26	0.112178
4.27	0.0902222
4.28	0.107289
4.29	0.112889
4.3	0.0975111
4.31	0.0984889
4.32	0.0917333
4.33	0.104711
4.34	0.0873778
4.35	0.114133
4.36	0.0846222
4.37	0.101422
4.38	0.0842667
4.39	0.116178
4.4	0.0947556
4.41	0.106933
4.42	0.0969778
4.43	0.0736889
4.44	0.114044
4.45	0.0855111
4.46	0.107644
4.47	0.102133
4.48	0.104267
4.49	0.0944
4.5	0.115822
4.51	0.0845333
4.52	0.0908444
4.53	0.0872
4.54	0.0950222
4.55	0.088
4.56	0.08
4.57	0.101244
4.58	0.0849778
4.59	0.0873778
4.6	0.0887111
4.61	0.0856
4.62	0.105156
4.63	0.0883556
