0.5	0.249874	-0.249895	35.839	35.845	-287.733	5.06397	10.1279	0	0	0	0.499775	0.000407552	0.499817	0	0
0.51	0.249909	-0.249901	35.146	35.1438	-287.783	3.49617	6.85523	0.000703329	0	0	0.49982	0.000376157	0.499804	0	0
0.52	0.249853	-0.249884	34.4549	34.4634	-287.697	4.77642	9.18543	0.00117939	0	0	0.499711	0.0005163	0.499773	0	0
0.53	0.249793	-0.249706	33.7888	33.7654	-287.427	8.25796	15.5811	0.00181726	0	0	0.499601	0.000971402	0.499427	0	0
0.54	0.249825	-0.249795	33.1715	33.1635	-287.562	5.97027	11.0561	0.00289928	0	0	0.499656	0.000749277	0.499595	0	0
0.55	0.249709	-0.249865	32.5384	32.5787	-287.511	6.54783	11.9051	0.00366706	0	0	0.499443	0.000803434	0.499754	0	0
0.56	0.249863	-0.249865	31.9964	31.997	-287.688	4.31228	7.70051	0.00449381	0	0	0.49973	0.00053641	0.499734	0	0
0.57	0.2498	-0.249694	31.4194	31.3927	-287.418	7.3495	12.8939	0.00502857	0	0	0.499614	0.000985581	0.499401	0	0
0.58	0.249731	-0.249613	30.8606	30.8318	-287.245	9.00335	15.523	0.00592397	0	0	0.4995	0.00123409	0.499266	0	0
0.59	0.249655	-0.249617	30.3192	30.31	-287.172	9.6841	16.4137	0.00700196	0	0	0.499315	0.00144661	0.499239	0	0
0.6	0.249642	-0.249759	29.8109	29.8387	-287.312	7.32048	12.2008	0.0081418	0	0	0.499287	0.00119165	0.499521	0	0
0.61	0.249703	-0.249755	29.3364	29.3486	-287.376	8.02922	13.1627	0.00898908	0	0	0.499445	0.00100559	0.499549	0	0
0.62	0.249529	-0.249524	28.8233	28.8222	-286.911	10.5518	17.019	0.00990315	0	0	0.499097	0.00181563	0.499088	0	0
0.63	0.24956	-0.249416	28.3728	28.3403	-286.824	11.5426	18.3216	0.011085	0	0	0.499134	0.00201968	0.498846	0	0
0.64	0.249645	-0.24949	27.9484	27.9138	-287.01	9.06848	14.1695	0.0123574	0	0	0.499295	0.00172078	0.498984	0	0
0.65	0.249437	-0.249434	27.4729	27.4722	-286.705	11.9141	18.3294	0.0133414	0	0	0.498897	0.00221224	0.498891	0	0
0.66	0.249301	-0.249461	27.0274	27.0617	-286.581	13.3158	20.1755	0.0146142	0	0	0.498616	0.00244941	0.498935	0	0
0.67	0.249308	-0.249264	26.6255	26.6161	-286.369	16.7446	24.992	0.0160153	0	0	0.498667	0.002754	0.498579	0	0
0.68	0.249262	-0.248942	26.2242	26.1573	-285.94	17.8721	26.2825	0.0177509	0	0	0.498535	0.00357147	0.497894	0	0
0.69	0.249272	-0.249052	25.8462	25.801	-286.082	18.1881	26.3596	0.019576	0	0	0.498583	0.00327315	0.498144	0	0
0.7	0.249073	-0.249246	25.4368	25.4716	-286.085	16.5493	23.6419	0.0214066	0	0	0.498179	0.00329861	0.498523	0	0
0.71	0.249136	-0.24913	25.091	25.0896	-286.018	15.7095	22.126	0.0230484	0	0	0.498289	0.00343499	0.498276	0	0
0.72	0.248925	-0.248874	24.7009	24.6908	-285.494	19.2136	26.6856	0.0245849	0	0	0.49792	0.00426191	0.497818	0	0
0.73	0.24896	-0.248956	24.3694	24.3686	-285.626	18.165	24.8836	0.026438	0	0	0.497954	0.00410002	0.497946	0	0
0.74	0.248838	-0.248998	24.0167	24.0473	-285.521	18.1706	24.5549	0.0281661	0	0	0.497698	0.00428511	0.498017	0	0
0.75	0.248563	-0.24842	23.6443	23.6175	-284.559	25.5814	34.1086	0.0298713	0	0	0.497145	0.00599532	0.496859	0	0
0.76	0.248546	-0.248682	23.3301	23.3554	-284.836	21.5743	28.3873	0.0322399	0	0	0.497138	0.00545361	0.497409	0	0
0.77	0.248201	-0.248641	22.9637	23.0447	-284.41	24.6814	32.0538	0.0342113	0	0	0.496452	0.00621547	0.497332	0	0
0.78	0.248486	-0.24843	22.721	22.7109	-284.506	24.0213	30.7966	0.0364372	0	0	0.497017	0.00607735	0.496906	0	0
0.79	0.248404	-0.248452	22.4189	22.4274	-284.413	24.0538	30.4478	0.0385759	0	0	0.496912	0.00607899	0.497009	0	0
0.8	0.248228	-0.247986	22.1074	22.0646	-283.695	28.188	35.235	0.0406903	0	0	0.496506	0.00747184	0.496023	0	0
0.81	0.248308	-0.248079	21.8485	21.8083	-283.89	28.2388	34.8627	0.0431372	0	0	0.496698	0.00706322	0.496239	0	0
0.82	0.247673	-0.247841	21.4725	21.5015	-282.905	30.8753	37.6529	0.0455582	0	0	0.495374	0.00891753	0.495709	0	0
0.83	0.247927	-0.247829	21.2571	21.2405	-283.184	31.2093	37.6016	0.048173	0	0	0.495924	0.00834785	0.495728	0	0
0.84	0.247641	-0.247654	20.9558	20.9579	-282.661	29.9403	35.6432	0.0507842	0	0	0.495463	0.00904688	0.49549	0	0
0.85	0.247317	-0.247783	20.6557	20.7326	-282.457	29.3723	34.5556	0.0532594	0	0	0.494752	0.00956216	0.495686	0	0
0.86	0.247619	-0.247294	20.4649	20.4114	-282.244	31.5123	36.6422	0.0556591	0	0	0.495318	0.0100149	0.494667	0	0
0.87	0.247173	-0.247039	20.1576	20.1361	-281.459	39.5813	45.4958	0.0582037	0	0	0.494577	0.0111132	0.49431	0	0
0.88	0.246881	-0.246887	19.8821	19.8828	-280.976	37.0295	42.079	0.0613631	0	0	0.49405	0.0118886	0.494061	0	0
0.89	0.246968	-0.246785	19.6722	19.6435	-280.97	42.9699	48.2808	0.0642853	0	0	0.494161	0.0120447	0.493794	0	0
0.9	0.246581	-0.247047	19.3927	19.4659	-280.769	38.3682	42.6314	0.0676381	0	0	0.493349	0.0123714	0.49428	0	0
0.91	0.246493	-0.246888	19.1666	19.2276	-280.541	40.7781	44.8111	0.0705986	0	0	0.493172	0.0128647	0.493963	0	0
0.92	0.246064	-0.246259	18.8927	18.9225	-279.373	48.1585	52.3462	0.0737105	0	0	0.492535	0.01454	0.492925	0	0
0.93	0.245929	-0.245985	18.6692	18.6776	-278.869	46.0262	49.4906	0.0773457	0	0	0.492089	0.0157095	0.492201	0	0
0.94	0.245894	-0.246479	18.4648	18.5527	-279.399	39.7942	42.3342	0.0807825	0	0	0.492042	0.0147453	0.493213	0	0
0.95	0.2456	-0.245738	18.2272	18.248	-278.286	44.8097	47.1681	0.0837224	0	0	0.491574	0.016577	0.491849	0	0
0.96	0.245345	-0.245337	18.0007	18	-277.579	58.9042	61.3585	0.086998	0	0	0.491079	0.0178567	0.491064	0	0
0.97	0.24535	-0.24516	17.8156	17.7885	-277.426	51.7787	53.3801	0.091259	0	0	0.491247	0.0178864	0.490867	0	0
0.98	0.244952	-0.245097	17.5774	17.5974	-276.944	46.9596	47.918	0.0949659	0	0	0.490432	0.0188464	0.490722	0	0
0.99	0.245044	-0.244784	17.4128	17.3756	-276.664	48.525	49.0151	0.0982936	0	0	0.490568	0.0193842	0.490048	0	0
1	0.24396	-0.243837	17.0879	17.0708	-274.49	63.7455	63.7455	0.101697	0	0	0.48847	0.023307	0.488223	0	0
1.01	0.24461	-0.244338	17.0087	16.9705	-275.674	57.1456	56.5798	0.106124	0	0	0.489784	0.0209754	0.48924	0	0
1.02	0.243624	-0.243592	16.7077	16.703	-273.97	62.2695	61.0486	0.110053	0	0	0.488307	0.0234488	0.488244	0	0
1.03	0.243638	-0.243969	16.5462	16.5911	-274.254	56.5919	54.9436	0.114293	0	0	0.487998	0.0233431	0.488659	0	0
1.04	0.24378	-0.243433	16.4061	16.3594	-273.802	53.3945	51.3408	0.118108	0	0	0.488224	0.0242448	0.487531	0	0
1.05	0.243224	-0.243154	16.1769	16.1673	-272.921	62.3891	59.4182	0.121674	0	0	0.487426	0.0252875	0.487286	0	0
1.06	0.24301	-0.242837	15.9964	15.9733	-272.392	61.3128	57.8423	0.1258	0	0	0.487033	0.0262799	0.486687	0	0
1.07	0.242376	-0.242277	15.7648	15.7527	-271.093	65.7415	61.4406	0.129817	0	0	0.485946	0.0283048	0.485749	0	0
1.08	0.242029	-0.243022	15.5741	15.7014	-271.532	61.1521	56.6223	0.134083	0	0	0.485112	0.0277892	0.487099	0	0
1.09	0.241461	-0.242076	15.3599	15.4381	-269.973	72.7556	66.7482	0.138016	0	0	0.484354	0.0300629	0.485583	0	0
1.1	0.241198	-0.240975	15.1871	15.1605	-268.563	74.1018	67.3653	0.142651	0	0	0.484075	0.0322952	0.48363	0	0
1.11	0.240505	-0.240728	14.9658	14.992	-267.563	73.5234	66.2373	0.147329	0	0	0.482695	0.0341635	0.483142	0	0
1.12	0.24062	-0.240818	14.8456	14.87	-267.687	73.4783	65.6056	0.151929	0	0	0.482892	0.0338213	0.483287	0	0
1.13	0.240421	-0.240579	14.6898	14.7094	-267.378	73.8842	65.3842	0.156485	0	0	0.482711	0.034263	0.483026	0	0
1.14	0.239939	-0.239542	14.5041	14.4563	-265.728	82.372	72.2562	0.161025	0	0	0.481718	0.037358	0.480924	0	0
1.15	0.239754	-0.240419	14.3551	14.4358	-266.401	80.8112	70.2706	0.166043	0	0	0.481328	0.0360139	0.482658	0	0
1.16	0.238972	-0.238719	14.1397	14.1114	-264.076	90.5869	78.0922	0.170923	0	0	0.480493	0.0395207	0.479987	0	0
1.17	0.239396	-0.238591	14.0693	13.9771	-264.165	92.9491	79.4437	0.176346	0	0	0.481216	0.0391784	0.479605	0	0
1.18	0.238501	-0.238707	13.8466	13.8695	-263.214	87.906	74.4966	0.181863	0	0	0.479178	0.0412308	0.479591	0	0
1.19	0.237538	-0.237149	13.6205	13.5748	-260.863	87.0343	73.1381	0.187036	0	0	0.478442	0.0438944	0.477664	0	0
1.2	0.237171	-0.23776	13.4656	13.5319	-261.051	85.4734	71.2278	0.192115	0	0	0.477193	0.0444364	0.478371	0	0
1.21	0.237064	-0.236999	13.3428	13.3364	-260.29	92.7384	76.6433	0.197062	0	0	0.477338	0.0454541	0.477208	0	0
1.22	0.236306	-0.236872	13.1493	13.2123	-259.485	97.9254	80.2667	0.202384	0	0	0.475983	0.0469011	0.477116	0	0
