0.5	0.249866	-0.249903	8.86574	8.86829	-71.9333	1.04889	2.09778	0	0	0	0.499731	0.000462963	0.499806	0	0
0.51	0.249901	-0.249922	8.6943	8.69573	-71.9492	0.770983	1.51173	0.000582716	0	0	0.499802	0.000352623	0.499845	0	0
0.52	0.249904	-0.249806	8.5273	8.5208	-71.9166	1.26123	2.42545	0.00100264	0	0	0.49982	0.000554784	0.499625	0	0
0.53	0.249845	-0.249927	8.36258	8.36787	-71.9341	1.05254	1.98593	0.00167638	0	0	0.499701	0.000434414	0.499865	0	0
0.54	0.249896	-0.249759	8.21096	8.20222	-71.9008	1.35475	2.50879	0.00222802	0	0	0.499799	0.000675154	0.499525	0	0
0.55	0.249772	-0.249734	8.05386	8.05151	-71.8577	1.81512	3.30022	0.00292491	0	0	0.499543	0.000988426	0.499468	0	0
0.56	0.249892	-0.249722	7.91743	7.90697	-71.8887	1.38054	2.46526	0.00384164	0	0	0.499783	0.000773148	0.499444	0	0
0.57	0.249686	-0.249831	7.7661	7.77484	-71.8609	1.6531	2.90018	0.00452643	0	0	0.499373	0.000966049	0.499661	0	0
0.58	0.249733	-0.249931	7.63496	7.64675	-71.9031	1.12416	1.93821	0.00533203	0	0	0.499465	0.00067284	0.499862	0	0
0.59	0.249764	-0.249777	7.50746	7.50819	-71.8678	1.71938	2.91421	0.00587043	0	0	0.499569	0.00083642	0.499594	0	0
0.6	0.24962	-0.249551	7.37398	7.36999	-71.7685	2.8629	4.7715	0.00667993	0	0	0.49924	0.00165895	0.499101	0	0
0.61	0.24966	-0.249538	7.25539	7.24851	-71.7692	2.43085	3.985	0.00800535	0	0	0.499321	0.00160262	0.499076	0	0
0.62	0.249679	-0.249809	7.13942	7.14662	-71.8526	1.49391	2.40954	0.00911229	0	0	0.499359	0.00102392	0.499617	0	0
0.63	0.249323	-0.24987	7.00663	7.03651	-71.7682	2.29749	3.64682	0.00978161	0	0	0.498656	0.00159568	0.499748	0	0
0.64	0.249457	-0.249505	6.90431	6.90709	-71.7009	3.06282	4.78566	0.0107946	0	0	0.498914	0.00207716	0.499009	0	0
0.65	0.249563	-0.249555	6.8038	6.80331	-71.7469	2.38338	3.66673	0.012124	0	0	0.499163	0.00169059	0.499147	0	0
0.66	0.249433	-0.249175	6.69386	6.68037	-71.5993	3.55289	5.38317	0.0131425	0	0	0.498868	0.00278086	0.498351	0	0
0.67	0.249416	-0.249441	6.59306	6.59443	-71.673	3.0928	4.61612	0.0146378	0	0	0.498832	0.00228627	0.498882	0	0
0.68	0.249311	-0.24946	6.4909	6.49841	-71.6504	3.24802	4.7765	0.0159201	0	0	0.498698	0.0023071	0.498995	0	0
0.69	0.249409	-0.249119	6.40163	6.38712	-71.5859	3.58667	5.19807	0.0172469	0	0	0.498819	0.0029429	0.498238	0	0
0.7	0.249072	-0.24914	6.29357	6.29696	-71.4869	4.09602	5.85146	0.0186908	0	0	0.498144	0.00357562	0.498281	0	0
0.71	0.249156	-0.249468	6.20901	6.22421	-71.6061	3.09036	4.35262	0.0203162	0	0	0.498343	0.00268981	0.498968	0	0
0.72	0.248166	-0.248959	6.07626	6.11355	-71.18	8.10315	11.2544	0.0215253	0	0	0.496682	0.00504861	0.498269	0	0
0.73	0.248716	-0.248957	6.01816	6.02957	-71.3326	4.60164	6.30361	0.0246515	0	0	0.497438	0.00464275	0.497919	0	0
0.74	0.24926	-0.248473	5.96234	5.92596	-71.3497	5.33454	7.20884	0.0264025	0	0	0.498525	0.00452546	0.49695	0	0
0.75	0.24852	-0.248526	5.84901	5.84928	-71.1613	6.79287	9.05716	0.0284049	0	0	0.497054	0.00587886	0.497067	0	0
0.76	0.248642	-0.248301	5.77752	5.76193	-71.1362	6.55775	8.62862	0.0309208	0	0	0.497403	0.00587654	0.496721	0	0
0.77	0.248387	-0.248521	5.69118	5.69708	-71.1198	6.3846	8.29169	0.0333177	0	0	0.49686	0.00601235	0.497128	0	0
0.78	0.248571	-0.248598	5.62602	5.62725	-71.1969	5.45653	6.99555	0.0356209	0	0	0.497255	0.00543673	0.497309	0	0
0.79	0.248208	-0.248435	5.5391	5.549	-71.0371	6.20643	7.85624	0.0375641	0	0	0.49664	0.00626543	0.497094	0	0
0.8	0.247893	-0.248159	5.45639	5.46789	-70.8768	7.31302	9.14127	0.0397464	0	0	0.495793	0.00788117	0.496326	0	0
0.81	0.248116	-0.247409	5.39845	5.36845	-70.7413	7.98643	9.85979	0.0422856	0	0	0.496299	0.0088179	0.494883	0	0
0.82	0.24705	-0.248171	5.28808	5.33478	-70.6397	7.52056	9.17142	0.0450245	0	0	0.494165	0.00942747	0.496407	0	0
0.83	0.247682	-0.24741	5.25033	5.24005	-70.6096	9.99207	12.0386	0.0475721	0	0	0.495718	0.00910725	0.495175	0	0
0.84	0.247804	-0.247211	5.19301	5.1688	-70.5819	8.30257	9.88401	0.0509161	0	0	0.495684	0.00981944	0.494497	0	0
0.85	0.247182	-0.247237	5.1066	5.10954	-70.4246	9.26394	10.8988	0.0536617	0	0	0.494539	0.0108117	0.494649	0	0
0.86	0.248052	-0.247628	5.08185	5.06548	-70.7789	6.91382	8.03932	0.0566891	0	0	0.496258	0.00833333	0.495409	0	0
0.87	0.247175	-0.24745	4.98939	4.99998	-70.4771	8.35363	9.60188	0.0589223	0	0	0.494534	0.0103819	0.495084	0	0
0.88	0.247263	-0.246463	4.93613	4.9052	-70.2337	10.3241	11.7319	0.0615895	0	0	0.494648	0.0123048	0.493047	0	0
0.89	0.246675	-0.246743	4.85797	4.86073	-70.1448	9.86492	11.0842	0.0648483	0	0	0.493579	0.0127068	0.493715	0	0
0.9	0.247172	-0.247249	4.82272	4.8257	-70.4173	7.68861	8.5429	0.0679273	0	0	0.494409	0.0110285	0.494563	0	0
