0.5	0.249896	-0.249877	35.8454	35.84	-287.739	4.34958	8.69917	0	0	0	0.499803	0.000431858	0.499765	0	0
0.51	0.2499	-0.249918	35.1435	35.1486	-287.789	3.55965	6.97971	0.000604109	0	0	0.499805	0.000353009	0.499842	0	0
0.52	0.2499	-0.249848	34.4677	34.4535	-287.709	4.43066	8.5205	0.00108881	0	0	0.4998	0.000505015	0.499695	0	0
0.53	0.249904	-0.249885	33.8184	33.8134	-287.756	3.53804	6.67555	0.00168051	0	0	0.499824	0.000389034	0.499787	0	0
0.54	0.249885	-0.249872	33.1872	33.1839	-287.72	3.83421	7.10038	0.00214409	0	0	0.49977	0.000485195	0.499745	0	0
0.55	0.249772	-0.249733	32.5545	32.5445	-287.431	7.60905	13.8346	0.00263717	0	0	0.499552	0.00097338	0.499475	0	0
0.56	0.249752	-0.249789	31.9682	31.9776	-287.477	6.95053	12.4117	0.00359791	0	0	0.499511	0.000903791	0.499585	0	0
0.57	0.249728	-0.249706	31.4014	31.3957	-287.348	7.6781	13.4703	0.00445983	0	0	0.499466	0.00111203	0.499421	0	0
0.58	0.24972	-0.249741	30.858	30.8632	-287.382	7.27816	12.5485	0.00539527	0	0	0.499452	0.00105382	0.499495	0	0
0.59	0.249668	-0.249789	30.3223	30.3517	-287.376	7.32779	12.42	0.0062667	0	0	0.499338	0.00108068	0.499581	0	0
0.6	0.249601	-0.249771	29.8012	29.8414	-287.277	8.14172	13.5695	0.0071292	0	0	0.499217	0.00122574	0.499557	0	0
0.61	0.24957	-0.249458	29.3055	29.2793	-286.881	12.1313	19.8874	0.00807153	0	0	0.499144	0.00193543	0.49892	0	0
0.62	0.249639	-0.24966	28.8487	28.8535	-287.201	9.33407	15.0549	0.00945259	0	0	0.499291	0.00137688	0.499333	0	0
0.63	0.249472	-0.249633	28.353	28.3893	-286.969	11.0498	17.5394	0.0104981	0	0	0.498979	0.0017188	0.499302	0	0
0.64	0.249597	-0.249621	27.9376	27.9431	-287.1	8.02199	12.5344	0.0117161	0	0	0.499219	0.00151432	0.499267	0	0
0.65	0.249438	-0.249429	27.473	27.471	-286.7	11.5007	17.6934	0.0125865	0	0	0.498893	0.00223317	0.498874	0	0
0.66	0.249427	-0.249497	27.0543	27.0695	-286.76	10.5263	15.949	0.0138152	0	0	0.498869	0.00212288	0.499008	0	0
0.67	0.249428	-0.249307	26.6509	26.6251	-286.55	12.4206	18.5382	0.0149228	0	0	0.498879	0.0024851	0.498636	0	0
