0.5	4	0.24991	-0.2499	899.227	899.154	-7194.52	90.836	181.672	0	0	0	0.499836	0.000348605	0.499815	0	0
0.51	3.84468	0.249892	-0.249881	881.47	881.39	-7193.47	91.9723	180.338	0.000504645	0	0	0.499798	0.000427335	0.499775	0	0
0.52	3.69822	0.249855	-0.249864	864.265	864.326	-7191.97	129.944	249.893	0.00100558	0	0	0.499729	0.000523346	0.499747	0	0
0.53	3.55999	0.249838	-0.249855	847.842	847.952	-7191.18	135.915	256.442	0.00169973	0	0	0.499696	0.000576455	0.499728	0	0
0.54	3.42936	0.249826	-0.249832	832.058	832.101	-7190.18	147.299	272.775	0.00241207	0	0	0.499671	0.000645716	0.499684	0	0
0.55	3.30579	0.249813	-0.249797	816.843	816.74	-7188.8	167.275	304.137	0.00316978	0	0	0.499635	0.000761975	0.499603	0	0
0.56	3.18878	0.249778	-0.249795	802.034	802.144	-7187.74	160.271	286.199	0.0040146	0	0	0.499574	0.000817429	0.499608	0	0
0.57	3.07787	0.249753	-0.24975	787.806	787.783	-7185.72	181.571	318.545	0.0048096	0	0	0.499527	0.000953019	0.49952	0	0
0.58	2.97265	0.24974	-0.249702	774.14	773.907	-7183.97	192.882	332.555	0.00569445	0	0	0.499494	0.00108643	0.499419	0	0
0.59	2.87274	0.249681	-0.249702	760.66	760.789	-7182.3	202.799	343.727	0.00661821	0	0	0.499382	0.00119296	0.499425	0	0
0.6	2.77778	0.249662	-0.249674	747.872	747.942	-7180.97	227.944	379.906	0.00757301	0	0	0.499343	0.00128998	0.499367	0	0
0.61	2.68745	0.249609	-0.249647	735.299	735.519	-7178.66	236.455	387.632	0.0086283	0	0	0.499236	0.00145349	0.499311	0	0
0.62	2.60146	0.249603	-0.249587	723.405	723.311	-7176.78	233.627	376.818	0.00970506	0	0	0.499222	0.00158781	0.49919	0	0
0.63	2.51953	0.249563	-0.249538	711.692	711.552	-7174.24	280.631	445.446	0.0107518	0	0	0.499143	0.0017627	0.499094	0	0
0.64	2.44141	0.249465	-0.249481	700.023	700.11	-7169.84	304.872	476.363	0.0119891	0	0	0.49895	0.00206963	0.498981	0	0
0.65	2.36686	0.249458	-0.249466	689.214	689.259	-7169.19	322.799	496.613	0.0133124	0	0	0.498937	0.00210871	0.498954	0	0
0.66	2.29568	0.249368	-0.249371	678.281	678.297	-7163.88	310.494	470.446	0.0146918	0	0	0.498753	0.00248934	0.498758	0	0
0.67	2.22767	0.249345	-0.249319	668.034	667.895	-7161.73	350.212	522.705	0.0159986	0	0	0.498704	0.00264418	0.498652	0	0
0.68	2.16263	0.249283	-0.249227	657.881	657.588	-7157.34	394.698	580.438	0.0174506	0	0	0.498587	0.00293778	0.498475	0	0
0.69	2.1004	0.24916	-0.249156	647.71	647.688	-7151.88	408.72	592.348	0.0190629	0	0	0.498345	0.00331766	0.498337	0	0
0.7	2.04082	0.24911	-0.249122	638.202	638.263	-7149.47	433.98	619.971	0.0207083	0	0	0.498247	0.0034828	0.49827	0	0
0.71	1.98373	0.249004	-0.249056	628.677	628.938	-7144.57	479.493	675.342	0.0224305	0	0	0.498035	0.00382726	0.498138	0	0
0.72	1.92901	0.24894	-0.248924	619.627	619.549	-7139.03	475.437	660.329	0.0243064	0	0	0.497906	0.00421992	0.497874	0	0
0.73	1.87652	0.248873	-0.248908	610.808	610.982	-7136.69	489.239	670.191	0.0261407	0	0	0.497779	0.00437025	0.49785	0	0
