0.5	0.249918	-0.24991	224.727	224.714	-1798.77	20.7559	41.5119	0	0	0	0.499849	0.000315464	0.499835	0	0
0.51	0.249858	-0.249871	220.216	220.239	-1798.05	30.8371	60.4649	0.000461243	0	0	0.499736	0.000501047	0.499762	0	0
0.52	0.249871	-0.249893	216.003	216.04	-1798.3	25.1696	48.403	0.00113308	0	0	0.499757	0.000442033	0.499801	0	0
0.53	0.249867	-0.249855	211.921	211.901	-1798	29.1645	55.0274	0.00167089	0	0	0.499744	0.000536651	0.499719	0	0
0.54	0.24983	-0.249828	207.935	207.932	-1797.55	32.8277	60.792	0.0022823	0	0	0.499678	0.000647833	0.499674	0	0
0.55	0.249789	-0.249807	204.087	204.117	-1797.11	42.0935	76.5336	0.00295777	0	0	0.499607	0.000748916	0.499644	0	0
0.56	0.249759	-0.24979	200.395	200.445	-1796.76	40.973	73.1661	0.00380814	0	0	0.499529	0.000881231	0.49959	0	0
0.57	0.249785	-0.249734	196.92	196.84	-1796.55	43.4384	76.2077	0.0046211	0	0	0.499585	0.000933043	0.499482	0	0
0.58	0.249752	-0.24965	193.473	193.317	-1795.71	53.2549	91.8187	0.00546785	0	0	0.499518	0.00116603	0.499316	0	0
0.59	0.249735	-0.2497	190.168	190.115	-1795.94	51.4558	87.2132	0.00648806	0	0	0.499491	0.00108781	0.499421	0	0
0.6	0.249622	-0.249671	186.829	186.903	-1794.94	54.7839	91.3065	0.00745709	0	0	0.499248	0.00140577	0.499347	0	0
0.61	0.249642	-0.249633	183.796	183.784	-1794.81	66.3267	108.732	0.00847161	0	0	0.499305	0.00140713	0.499288	0	0
0.62	0.249585	-0.249585	180.75	180.749	-1794.05	69.8175	112.609	0.00967975	0	0	0.499181	0.00163927	0.49918	0	0
0.63	0.249561	-0.249483	177.847	177.735	-1793.15	70.1609	111.366	0.010931	0	0	0.499153	0.00185147	0.498996	0	0
0.64	0.249452	-0.249451	174.914	174.914	-1792.15	80.6511	126.017	0.0121684	0	0	0.498922	0.00215805	0.49892	0	0
0.65	0.249424	-0.249465	172.185	172.242	-1792.03	97.334	149.745	0.0135686	0	0	0.498871	0.00217528	0.498953	0	0
0.66	0.249323	-0.249348	169.44	169.473	-1790.51	80.811	122.441	0.0152324	0	0	0.49867	0.00261168	0.498719	0	0
0.67	0.249313	-0.24932	166.897	166.906	-1790.23	91.2676	136.22	0.0165928	0	0	0.498649	0.00268769	0.498663	0	0
0.68	0.24924	-0.249263	164.347	164.376	-1789.28	104.736	154.023	0.0181064	0	0	0.498495	0.00296433	0.49854	0	0
0.69	0.249248	-0.249252	161.975	161.98	-1789.27	95.9831	139.106	0.0198178	0	0	0.498504	0.00298504	0.498511	0	0
0.7	0.249084	-0.249047	159.452	159.404	-1786.64	112.098	160.141	0.0213634	0	0	0.498202	0.00366991	0.498128	0	0
0.71	0.249065	-0.24909	157.182	157.213	-1786.81	107.919	151.998	0.0231427	0	0	0.498156	0.00363618	0.498207	0	0
0.72	0.248928	-0.248906	154.829	154.801	-1784.54	133.642	185.614	0.0248316	0	0	0.497879	0.00428602	0.497835	0	0
0.73	0.248877	-0.248881	152.645	152.65	-1784	121.372	166.262	0.026894	0	0	0.497796	0.00439851	0.497805	0	0
0.74	0.248749	-0.248809	150.428	150.5	-1782.59	145.333	196.395	0.0287413	0	0	0.497527	0.00482585	0.497647	0	0
0.75	0.248688	-0.248685	148.349	148.346	-1781.26	139.5	186	0.0309235	0	0	0.497407	0.00519071	0.497402	0	0
0.76	0.248713	-0.248654	146.427	146.357	-1781.21	127.922	168.318	0.0329902	0	0	0.497454	0.00521096	0.497335	0	0
0.77	0.248532	-0.248506	144.315	144.285	-1778.92	175.174	227.498	0.0348604	0	0	0.49715	0.00575255	0.497097	0	0
0.78	0.248431	-0.248321	142.349	142.223	-1776.9	168.485	216.007	0.0373881	0	0	0.496928	0.00636455	0.496708	0	0
0.79	0.248331	-0.248364	140.434	140.472	-1776.51	156.16	197.671	0.0397882	0	0	0.496722	0.00648823	0.49679	0	0
0.8	0.248203	-0.248204	138.536	138.537	-1774.46	165.046	206.308	0.0419846	0	0	0.496478	0.00704288	0.496479	0	0
0.81	0.248071	-0.248075	136.681	136.685	-1772.64	164.38	202.938	0.0442769	0	0	0.49623	0.00753268	0.496237	0	0
0.82	0.247999	-0.247971	134.935	134.905	-1771.42	202.685	247.176	0.0465317	0	0	0.496095	0.00786534	0.49604	0	0
0.83	0.247745	-0.247807	133.037	133.103	-1768.51	178.281	214.797	0.0492781	0	0	0.495609	0.00865894	0.495732	0	0
0.84	0.247688	-0.2477	131.393	131.406	-1767.29	204.911	243.941	0.0516648	0	0	0.495487	0.00900345	0.49551	0	0
0.85	0.247458	-0.24739	129.605	129.535	-1763.63	202.851	238.648	0.0543752	0	0	0.49506	0.0100151	0.494925	0	0
0.86	0.24729	-0.247338	127.925	127.975	-1762.05	223.359	259.72	0.0570269	0	0	0.494716	0.010473	0.494811	0	0
0.87	0.24712	-0.247143	126.281	126.305	-1759.41	241.043	277.061	0.0599127	0	0	0.494416	0.0111225	0.494462	0	0
0.88	0.247023	-0.246873	124.748	124.597	-1756.96	214.448	243.691	0.0629911	0	0	0.494237	0.011824	0.493939	0	0
0.89	0.246809	-0.246823	123.134	123.148	-1755.19	248.92	279.686	0.0656988	0	0	0.493868	0.012236	0.493896	0	0
0.9	0.246639	-0.246542	121.599	121.502	-1751.92	225.061	250.068	0.0688064	0	0	0.493515	0.013164	0.493321	0	0
0.91	0.246405	-0.246468	120.034	120.095	-1749.92	264.502	290.662	0.0715849	0	0	0.493058	0.0137593	0.493183	0	0
0.92	0.246277	-0.24629	118.605	118.619	-1747.84	255.022	277.197	0.0748145	0	0	0.49283	0.0143118	0.492858	0	0
0.93	0.246159	-0.246044	117.219	117.109	-1745.28	257.749	277.15	0.0778945	0	0	0.492623	0.0149849	0.492392	0	0
0.94	0.245946	-0.245828	115.771	115.659	-1742.41	287.108	305.434	0.0809739	0	0	0.492198	0.0158396	0.491962	0	0
0.95	0.245635	-0.245656	114.263	114.284	-1738.91	331.55	349	0.0843676	0	0	0.491626	0.0167038	0.49167	0	0
0.96	0.245496	-0.245546	112.945	112.991	-1737.31	291.695	303.849	0.0882454	0	0	0.491388	0.0171237	0.491488	0	0
0.97	0.245179	-0.245226	111.493	111.536	-1733.03	341.527	352.089	0.0916215	0	0	0.490796	0.0183141	0.49089	0	0
0.98	0.244975	-0.245066	110.171	110.253	-1730.57	300.185	306.311	0.0955336	0	0	0.490481	0.018855	0.490664	0	0
0.99	0.244529	-0.244664	108.663	108.782	-1724.71	308.626	311.743	0.0989371	0	0	0.489613	0.0205043	0.489883	0	0
1	0.244451	-0.244639	107.507	107.672	-1724.05	310.93	310.93	0.102401	0	0	0.489529	0.0205675	0.489904	0	0
1.01	0.244253	-0.244333	106.271	106.34	-1720.61	333.028	329.731	0.105856	0	0	0.489161	0.021517	0.489322	0	0
1.02	0.24376	-0.243985	104.805	104.999	-1715.08	412.679	404.587	0.109519	0	0	0.488283	0.0229848	0.488733	0	0
1.03	0.243625	-0.243684	103.673	103.724	-1712.13	375.391	364.457	0.114015	0	0	0.488039	0.0238034	0.488158	0	0
1.04	0.243427	-0.243294	102.509	102.398	-1708.22	387.092	372.203	0.118064	0	0	0.487707	0.0248515	0.487442	0	0
1.05	0.243082	-0.242994	101.246	101.173	-1703.93	392.338	373.656	0.1222	0	0	0.487134	0.0259086	0.486957	0	0
