19.69	-0.000126543	-0.000177469	0.00103086	0.0351081	0.0326256	0.0349481	-21.631	0.949261	0.0482103	4.63803e-005	0	0	30.2032	-23.4986	-5.70454	0	0
19.68	-4.62963e-006	0.00033179	0.000385802	0.0349137	0.0344084	0.0352313	-20.736	0.910814	0.0462812	4.78682e-005	0	0	33.1409	-19.9426	-12.1984	0	0
19.67	0.000302469	0.000513889	0.000118827	0.0313356	0.0365734	0.0346434	-20.805	1.02626	0.0521741	4.92967e-005	0	0	31.2055	-16.8754	-13.3301	0	0
19.66	-0.000364198	-0.000510802	0.000462963	0.0351569	0.0337765	0.0321295	-20.684	0.961809	0.0489221	5.0907e-005	0	0	28.3823	-15.7539	-11.6284	0	0
19.65	-0.000733025	6.17284e-005	-0.000282407	0.0326147	0.0322901	0.034607	-19.517	0.993021	0.0505354	5.24169e-005	0	0	27.2636	-11.5024	-14.7612	0	0
19.64	0.000220679	0.000407407	0.000371914	0.0338392	0.0335511	0.0336497	-21.224	0.997673	0.050798	5.39767e-005	0	0	26.978	-9.88857	-16.0894	0	0
19.63	-1.23457e-005	2.31481e-005	-8.02469e-005	0.0355701	0.0347319	0.0327399	-20.984	1.10685	0.0563858	5.55445e-005	0	0	26.6146	-9.96003	-15.6545	0	0
19.62	-0.000143519	0.000294753	-3.08642e-006	0.034844	0.0343296	0.0328397	-20.316	1.02742	0.052366	5.72848e-005	0	0	26.5305	-7.38631	-18.1442	0	0
19.61	-0.000544753	-0.000404321	4.16334e-020	0.0353537	0.0346611	0.0319112	-21.399	1.03874	0.0529699	5.8901e-005	0	0	24.7307	-6.02897	-17.7017	0	0
19.6	-0.000439815	0.000165123	0.000205247	0.0356354	0.0333357	0.0339555	-22.006	1.0355	0.0528314	6.05359e-005	0	0	27.9423	-12.7685	-14.1738	0	0
19.59	0.000234568	-0.000108025	4.93827e-005	0.0332766	0.0324655	0.0349801	-21.315	0.928836	0.0474138	6.21665e-005	0	0	25.8695	-13.1817	-11.6877	0	0
19.58	0.000104938	-0.000674383	-4.16334e-020	0.0356874	0.034795	0.0359305	-20.394	1.01527	0.0518524	6.36299e-005	0	0	26.2009	-14.5642	-10.6366	0	0
19.57	3.08642e-005	0.000487654	-0.000148148	0.0359081	0.0339276	0.0333863	-21.182	0.949961	0.0485417	6.52303e-005	0	0	27.4105	-11.7883	-14.6223	0	0
19.56	0.000138889	0.000444444	-0.000782407	0.0330323	0.0340803	0.0323794	-20.342	0.981864	0.0501976	6.67285e-005	0	0	26.2635	-6.2604	-19.003	0	0
19.55	-0.000757716	-0.000660494	-0.000271605	0.0387406	0.0364876	0.0343005	-21.377	1.03141	0.0527575	6.82778e-005	0	0	27.0846	-2.62208	-23.4625	0	0
19.54	-0.000521605	0.000739198	-7.40741e-005	0.0352297	0.0348644	0.0350335	-19.833	0.982482	0.0502806	6.99061e-005	0	0	25.537	-2.24795	-22.289	0	0
19.53	0.000546296	-0.000506173	0.000682099	0.0318702	0.035682	0.0384641	-20.391	0.846755	0.0433566	7.1458e-005	0	0	28.9942	-2.22027	-25.7739	0	0
19.52	0.000271605	0.000530864	0.000567901	0.0323021	0.034966	0.032821	-20.907	1.03863	0.0532083	7.27962e-005	0	0	30.7914	-1.47909	-28.3123	0	0
19.51	0.000634259	-0.000162037	-0.000171296	0.0329475	0.0350594	0.0335977	-21.656	1.0595	0.0543057	7.44384e-005	0	0	29.5959	0.479485	-29.0754	0	0
19.5	-0.000158951	-0.000268519	-0.000132716	0.0369236	0.0389174	0.0354283	-20.614	1.06367	0.054547	7.61145e-005	0	0	27.8874	1.14051	-28.0279	0	0
19.49	0.000257716	0.000237654	0.000685185	0.0377691	0.0348479	0.0363092	-21.018	1.07166	0.054985	7.7798e-005	0	0	28.968	2.65705	-30.625	0	0
19.48	0.000371914	0.00045679	0.000148148	0.0346428	0.032146	0.0348011	-20.949	0.865987	0.0444552	7.94951e-005	0	0	23.149	8.53792	-30.687	0	0
19.47	0.000401235	0.000435185	-5.8642e-005	0.0350292	0.0325192	0.0359984	-19.806	1.00573	0.0516553	8.08672e-005	0	0	25.8024	9.00874	-33.8111	0	0
19.46	0.000274691	0.000521605	6.94444e-005	0.034737	0.0336797	0.0353379	-20.391	1.0414	0.0535147	8.24615e-005	0	0	23.1761	9.29412	-31.4703	0	0
19.45	-0.00029784	0.000200617	0.000171296	0.0321846	0.0374503	0.0325874	-19.841	0.987981	0.0507959	8.41132e-005	0	0	20.7206	16.3232	-36.0437	0	0
19.44	-0.000506173	3.54938e-005	0.000132716	0.0339992	0.034657	0.0348022	-20.588	0.995689	0.0512185	8.56809e-005	0	0	23.6967	13.3191	-36.0158	0	0
19.43	0.000143519	-0.000157407	0.000425926	0.0359653	0.0384314	0.0369598	-20.301	1.02352	0.052677	8.72618e-005	0	0	23.4776	12.2456	-34.7231	0	0
19.42	-0.000614198	0.000444444	0.000484568	0.0331655	0.0318267	0.0351404	-20.753	1.015	0.0522658	8.88876e-005	0	0	28.9787	13.7089	-41.6875	0	0
19.41	-0.000228395	-0.000302469	-6.6358e-005	0.0348656	0.0346328	0.0385917	-20.611	1.04851	0.054019	9.05007e-005	0	0	35.6783	7.75365	-42.4319	0	0
19.4	-2.77778e-005	-9.25926e-005	-0.000305556	0.0349446	0.0325735	0.0358009	-21.943	0.940811	0.0484954	9.2168e-005	0	0	39.2616	5.15406	-43.4157	0	0
19.39	0.000330247	-0.000276235	0.000432099	0.0338309	0.0318382	0.0336829	-20.216	1.03214	0.0532307	9.36648e-005	0	0	32.8178	10.2014	-42.0191	0	0
19.38	-0.000395062	-0.000101852	-0.000132716	0.0362028	0.0370456	0.035984	-21.862	0.974665	0.0502923	9.53077e-005	0	0	35.5619	9.08604	-43.648	0	0
19.37	0.000256173	-2.77778e-005	-0.000496914	0.0345609	0.0369701	0.0371145	-20.551	1.04128	0.0537571	9.68599e-005	0	0	38.3555	6.00586	-43.3614	0	0
