Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob1	Prob0	Prob_-1
1.515	0.0659933	0.0689267	0.06929	0.00168894	0.00170294	0.00173465	-511.199	264.575	174.637	0.483864	0.382638	0.382461	0.234901
1.516	0.0689033	0.06714	0.06889	0.00172223	0.00170063	0.00175822	-512.362	246.835	162.82	0.484058	0.382688	0.382843	0.234469
1.517	0.0704833	0.06696	0.0664967	0.00159073	0.00167054	0.0016754	-507.287	240.149	158.305	0.484239	0.381866	0.382186	0.235949
1.518	0.07257	0.06782	0.07017	0.0017748	0.0017504	0.00183765	-511.039	247.091	162.774	0.484415	0.382807	0.382478	0.234716
1.519	0.07112	0.0699967	0.0686067	0.00175716	0.00168484	0.0016433	-510.001	239.166	157.45	0.484596	0.382448	0.382467	0.235086
1.52	0.0689333	0.0680767	0.06982	0.00165959	0.00178278	0.00201093	-508.838	269.998	177.63	0.484771	0.382193	0.382201	0.235606
1.521	0.06815	0.0695233	0.0664133	0.00176838	0.00168303	0.00151927	-509.564	255.776	168.163	0.484968	0.382302	0.382224	0.235473
1.522	0.06709	0.0685033	0.0680067	0.0018204	0.00169598	0.00171901	-509.796	244.302	160.514	0.485155	0.382422	0.382187	0.235391
1.523	0.0669667	0.06999	0.0681233	0.00176494	0.00181457	0.0018048	-509.045	251.894	165.393	0.485333	0.381947	0.382151	0.235902
1.524	0.0653033	0.0695767	0.06681	0.00149103	0.00171804	0.00174682	-506.947	260.361	170.841	0.485517	0.382197	0.381751	0.236052
1.525	0.07002	0.0732667	0.0740533	0.00167924	0.00172335	0.00181101	-508.609	248.742	163.109	0.485707	0.382246	0.382512	0.235242
1.526	0.07216	0.06835	0.0659167	0.00199838	0.00176725	0.00159306	-507.568	256.384	168.011	0.485888	0.381861	0.382041	0.236098
1.527	0.0738533	0.0759633	0.07212	0.00221714	0.00206564	0.00186633	-509.601	259.72	170.085	0.486075	0.382218	0.382308	0.235474
1.528	0.0704833	0.0674267	0.07075	0.00189628	0.00170742	0.00187705	-510.209	247.348	161.877	0.486264	0.38268	0.38218	0.23514
1.529	0.0734533	0.06707	0.0668833	0.00198547	0.00171258	0.00185579	-506.555	243.702	159.387	0.486444	0.38186	0.381753	0.236387
1.53	0.0723133	0.0645333	0.07164	0.00197427	0.00185032	0.00205964	-508.268	251.843	164.603	0.486621	0.381987	0.3822	0.235813
1.531	0.0665833	0.0665067	0.06828	0.00157213	0.00156158	0.0018184	-508.93	254.03	165.924	0.486804	0.382399	0.38248	0.235121
1.532	0.06973	0.0689067	0.07232	0.00172095	0.00188132	0.00174672	-507.535	246.651	161	0.486988	0.381636	0.381786	0.236579
1.533	0.0616	0.0711167	0.0747567	0.00143564	0.00197897	0.00204635	-506.87	249.122	162.506	0.487167	0.381954	0.38163	0.236416
1.534	0.0717367	0.07008	0.06363	0.00167956	0.001753	0.0014593	-504.721	246.743	160.85	0.487348	0.381231	0.381327	0.237442
1.535	0.0593267	0.0703833	0.06665	0.00113709	0.00164837	0.00160421	-505.506	235.88	153.668	0.487526	0.381606	0.381608	0.236787
1.536	0.0693533	0.06887	0.0676133	0.00166069	0.00184761	0.00156905	-503.519	267.372	174.07	0.487697	0.381646	0.381342	0.237012
1.537	0.0734033	0.0756267	0.0642033	0.00170425	0.00191759	0.00154206	-504.115	273.744	178.103	0.48789	0.381182	0.381196	0.237622
1.538	0.07082	0.06766	0.0756133	0.00186783	0.00159651	0.00187222	-505.944	250.092	162.609	0.488088	0.38188	0.381869	0.236251
1.539	0.06832	0.07172	0.0705733	0.00169298	0.00177445	0.00195198	-505.276	255.943	166.305	0.488269	0.381307	0.381658	0.237036
1.54	0.0706967	0.0739733	0.0714667	0.00192884	0.00201764	0.0018895	-504.81	256.839	166.779	0.488454	0.381584	0.381212	0.237203
1.541	0.06794	0.06745	0.0619	0.00154716	0.00167428	0.00135982	-504.931	242.268	157.215	0.488639	0.381279	0.381411	0.23731
1.542	0.06731	0.06935	0.0666267	0.00170728	0.00174217	0.00169951	-503.862	267.104	173.219	0.488814	0.381414	0.381106	0.23748
1.543	0.06157	0.0638433	0.0688867	0.00152345	0.00142596	0.00165276	-502.893	251.801	163.189	0.489006	0.381368	0.38151	0.237122
1.544	0.06937	0.06685	0.0671833	0.0015849	0.00150191	0.00160666	-502.531	253.167	163.969	0.489188	0.380722	0.380668	0.23861
1.545	0.06348	0.0665233	0.0688867	0.00162209	0.00169914	0.00171655	-502.521	259.933	168.241	0.48937	0.381014	0.381158	0.237828
1.546	0.0692833	0.0705367	0.0694167	0.00184135	0.00187056	0.0017767	-504.601	247.262	159.937	0.489557	0.381228	0.381591	0.237181
1.547	0.06768	0.0621367	0.0653167	0.00156641	0.00150101	0.00150908	-503.493	252.48	163.206	0.489734	0.38099	0.380988	0.238022
1.548	0.0710267	0.06948	0.0658867	0.00179684	0.00195337	0.00162955	-502.408	243.38	157.222	0.489916	0.380853	0.3812	0.237947
1.549	0.06467	0.0638233	0.06668	0.00157645	0.00157978	0.00158105	-502.162	240.008	154.944	0.49009	0.381267	0.380793	0.23794
1.55	0.0681567	0.0691967	0.0708567	0.00154106	0.00162987	0.00180328	-500.868	268.807	173.424	0.490263	0.380952	0.381231	0.237817
1.551	0.06484	0.0636767	0.0644833	0.00154876	0.00133557	0.00146761	-501.905	232.985	150.216	0.490455	0.38086	0.380758	0.238382
1.552	0.06954	0.0685367	0.06528	0.00157632	0.00152202	0.00153632	-503.985	241.77	155.78	0.490622	0.381246	0.3813	0.237454
1.553	0.06753	0.07242	0.0677367	0.00158314	0.00176535	0.00152931	-502.601	253.439	163.193	0.490795	0.381054	0.381288	0.237658
1.554	0.06711	0.0626667	0.0657533	0.0016649	0.00153528	0.00160784	-503.555	245.873	158.22	0.490977	0.381009	0.381317	0.237674
1.555	0.0653567	0.06699	0.06245	0.00157458	0.00157129	0.00144378	-501.046	257.596	165.657	0.491152	0.38077	0.380544	0.238686
1.556	0.0581233	0.0626333	0.06201	0.00131987	0.00151989	0.0014361	-500.032	263.022	169.037	0.491336	0.380778	0.380836	0.238387
1.557	0.0613333	0.0644733	0.0656633	0.00144836	0.00135715	0.00157632	-499.42	254.196	163.26	0.491524	0.380281	0.380562	0.239157
1.558	0.0631167	0.0691967	0.0681933	0.00153275	0.00178427	0.00170688	-499.345	242.602	155.714	0.491706	0.380594	0.380763	0.238642
1.559	0.0689433	0.0674333	0.0634167	0.00160645	0.00160763	0.00151349	-502.432	222.994	143.037	0.491879	0.381322	0.3812	0.237478
1.56	0.06619	0.0642067	0.06431	0.00169245	0.00151317	0.00157153	-498.264	244.4	156.667	0.492038	0.380134	0.380008	0.239858
1.561	0.0623	0.0614233	0.0677733	0.00138497	0.00142338	0.00176505	-499.39	266.245	170.56	0.492212	0.380558	0.380559	0.238883
1.562	0.0691433	0.0653667	0.06497	0.00194715	0.00155551	0.00157352	-498.316	242.984	155.559	0.492401	0.380538	0.380353	0.239109
1.563	0.0636733	0.0670333	0.06813	0.00138424	0.00152666	0.00160172	-499.989	240.039	153.576	0.492574	0.380846	0.381064	0.23809
1.564	0.06497	0.0654967	0.0680367	0.00160104	0.00159351	0.00169716	-501.642	232.347	148.56	0.492745	0.381029	0.380634	0.238337
1.565	0.0655067	0.06603	0.06531	0.00167482	0.00154945	0.00143936	-497.851	251.2	160.511	0.49291	0.380354	0.380517	0.239129
1.566	0.0709467	0.0682267	0.07261	0.00175598	0.00163431	0.00181348	-498.642	232.531	148.488	0.493088	0.380654	0.380669	0.238677
1.567	0.06665	0.06953	0.06758	0.00171005	0.00161605	0.00161332	-497.665	230.099	146.84	0.493253	0.380196	0.380167	0.239638
1.568	0.0604767	0.0664467	0.0659233	0.00130426	0.00159971	0.00133956	-497.109	257.357	164.13	0.493416	0.380403	0.380303	0.239293
1.569	0.07311	0.0707167	0.0731733	0.00190497	0.0018884	0.00193356	-497.395	243.059	154.913	0.493599	0.380046	0.380074	0.23988
1.57	0.0655133	0.07143	0.0707767	0.00152681	0.00197566	0.00173229	-498.442	246.453	156.977	0.493771	0.380212	0.38023	0.239558
1.571	0.0649633	0.0617067	0.0662467	0.00162618	0.00132483	0.00153727	-496.369	232.217	147.815	0.493945	0.380383	0.380211	0.239406
1.572	0.0615933	0.0623133	0.0623367	0.00145381	0.00141872	0.00129382	-497.416	251.23	159.815	0.494109	0.380292	0.380542	0.239166
1.573	0.0663733	0.06471	0.06606	0.00164884	0.00155861	0.00165527	-497.999	245.705	156.202	0.494287	0.380084	0.380381	0.239534
1.574	0.0662233	0.0645833	0.0642767	0.00150403	0.00146557	0.0015728	-496.266	258.422	164.181	0.49446	0.380078	0.380154	0.239768
1.575	0.07384	0.0658633	0.0703167	0.00220403	0.00150458	0.00186043	-498.919	257.537	163.515	0.494643	0.38059	0.380461	0.238949
1.576	0.0639933	0.0646533	0.06124	0.00144881	0.00172735	0.00143202	-497.264	253.88	161.091	0.494825	0.380019	0.380272	0.239709
1.577	0.0712233	0.0721767	0.0646867	0.00174906	0.00172781	0.00148325	-496.081	256.48	162.638	0.495004	0.37999	0.37989	0.24012
1.578	0.0695133	0.0682767	0.0698867	0.00177256	0.0016471	0.00175884	-496.082	245.161	155.362	0.495184	0.379884	0.380359	0.239757
1.579	0.06339	0.0695833	0.0655867	0.00143156	0.00165257	0.00148614	-494.517	232.614	147.318	0.495357	0.380202	0.37984	0.239958
1.58	0.06912	0.0590167	0.06784	0.00166494	0.00144501	0.00190146	-494.672	255.691	161.83	0.495521	0.379617	0.379782	0.240601
1.581	0.0631333	0.06553	0.0656167	0.0016588	0.00154222	0.00148785	-494.891	248.558	157.216	0.4957	0.379781	0.379652	0.240567
1.582	0.06184	0.0669833	0.06592	0.00145711	0.00161913	0.00150674	-497.326	256.963	162.429	0.495875	0.380569	0.380201	0.23923
1.583	0.06372	0.06261	0.06466	0.00145189	0.00155119	0.00160529	-494.395	243.839	154.036	0.496056	0.379648	0.379798	0.240554
1.584	0.0667967	0.0648267	0.0703	0.00165016	0.00169005	0.00187289	-493.568	259.462	163.802	0.496227	0.379601	0.379644	0.240754
1.585	0.0678067	0.0628067	0.0651333	0.00166414	0.00165368	0.00167588	-496.638	225.754	142.432	0.496409	0.380307	0.380584	0.239109
1.586	0.06421	0.0683	0.0645633	0.00151188	0.00153136	0.00156342	-493.328	256.146	161.504	0.496567	0.379599	0.379597	0.240804
1.587	0.0660033	0.0672767	0.0679967	0.00149142	0.00160403	0.00178398	-494.521	230.196	145.051	0.496746	0.379762	0.379881	0.240357
1.588	0.0659833	0.0662333	0.06531	0.0015029	0.00160311	0.00173895	-491.566	257.101	161.903	0.496908	0.379049	0.379247	0.241704
1.589	0.0652633	0.0653867	0.06603	0.00149332	0.00143639	0.0015767	-492	222.039	139.735	0.497087	0.37953	0.379072	0.241398
1.59	0.0722667	0.0676467	0.0676733	0.00192342	0.00156711	0.0017298	-492.731	225.298	141.697	0.497243	0.379321	0.37963	0.241049
1.591	0.0668433	0.06526	0.0679433	0.00143865	0.00157871	0.00174906	-494.495	258.746	162.631	0.4974	0.380121	0.379534	0.240344
1.592	0.0657967	0.06864	0.0673267	0.00159668	0.00170022	0.0016057	-492.481	236.002	148.242	0.497581	0.379801	0.379511	0.240688
1.593	0.0638733	0.06738	0.0626933	0.00150501	0.00167977	0.00146599	-491.663	261.811	164.351	0.497746	0.379298	0.379209	0.241493
1.594	0.06747	0.06335	0.06122	0.00155834	0.00147125	0.00130692	-492.215	243.202	152.573	0.497928	0.379251	0.379242	0.241507
1.595	0.0655667	0.0668033	0.06728	0.00147671	0.00151768	0.00147185	-489.928	252.452	158.277	0.498098	0.3786	0.378948	0.242452
1.596	0.0670733	0.0665567	0.06492	0.00144519	0.00152882	0.00161663	-489.659	234.225	146.758	0.498274	0.378614	0.379051	0.242334
1.597	0.0638867	0.0691367	0.0666733	0.00148065	0.00154089	0.00146747	-490.651	239.042	149.682	0.498437	0.379437	0.379411	0.241152
1.598	0.0674933	0.06699	0.0639067	0.00147429	0.00136604	0.00162026	-489.93	238.708	149.379	0.498603	0.37943	0.379031	0.241539
1.599	0.06481	0.0669733	0.07186	0.00146316	0.00142658	0.00170201	-491.215	235.38	147.204	0.498769	0.378948	0.379062	0.24199
1.6	0.06889	0.0655133	0.0649933	0.00171479	0.00154464	0.00139964	-492.847	227.915	142.447	0.498933	0.37924	0.379194	0.241566
1.601	0.0652	0.0690733	0.06465	0.00146992	0.0014936	0.00139118	-489.078	227.24	141.936	0.499091	0.378678	0.378883	0.242439
1.602	0.0693833	0.0651167	0.0678633	0.00162862	0.00143389	0.00151533	-488.6	252.618	157.689	0.499248	0.379063	0.378949	0.241988
1.603	0.06721	0.06566	0.0662067	0.00143459	0.00153154	0.00139697	-489.954	249.015	155.343	0.499424	0.378839	0.378944	0.242217
1.604	0.0699267	0.0659633	0.0709433	0.00159038	0.00149409	0.00187023	-488.381	234.939	146.471	0.499596	0.378799	0.378463	0.242738
1.605	0.0672133	0.0654733	0.0715067	0.00149209	0.00143162	0.00179709	-489.027	256.061	159.54	0.499759	0.378787	0.379253	0.24196
1.606	0.0640167	0.06651	0.0619633	0.00142096	0.00148243	0.00136607	-487.203	237.843	148.097	0.499936	0.37838	0.378412	0.243208
1.607	0.06041	0.06328	0.06144	0.00135748	0.0012669	0.00122303	-487.605	212.441	132.197	0.500101	0.378639	0.37856	0.242801
1.608	0.0608967	0.0651667	0.0652633	0.00122447	0.00146288	0.00134023	-490.579	230.198	143.158	0.500248	0.378936	0.37866	0.242404
1.609	0.06564	0.06292	0.0618233	0.00143159	0.00149895	0.00141631	-488.611	221.763	137.827	0.500407	0.379102	0.378792	0.242106
1.61	0.06733	0.06424	0.0629133	0.00165605	0.0013197	0.00146954	-488.309	244.979	152.161	0.50056	0.37876	0.378499	0.242741
1.611	0.0650033	0.07128	0.06532	0.00145378	0.00157232	0.0015296	-486.237	235.378	146.107	0.500729	0.378299	0.378053	0.243648
1.612	0.0656533	0.0602333	0.06055	0.00153336	0.00132805	0.00123009	-485.633	222.198	137.84	0.500891	0.37828	0.378048	0.243672
1.613	0.06226	0.0668767	0.0612033	0.00138124	0.0016203	0.001372	-486.911	233.652	144.856	0.501045	0.378394	0.378643	0.242962
1.614	0.0662967	0.0648867	0.06616	0.00152685	0.00140444	0.00165014	-485.716	225.336	139.613	0.501205	0.378203	0.378093	0.243703
1.615	0.0653733	0.0674833	0.0697633	0.00136638	0.00150422	0.00171838	-488.029	226.79	140.427	0.501361	0.378737	0.378959	0.242304
1.616	0.0618467	0.06722	0.0622	0.00143858	0.00142859	0.00145766	-484.76	242.402	150.001	0.501517	0.377913	0.37772	0.244367
1.617	0.0628267	0.0679233	0.06184	0.0013777	0.00147866	0.00132052	-484.964	238.703	147.621	0.501683	0.378407	0.378428	0.243166
1.618	0.0630333	0.0701033	0.0684333	0.00145865	0.00172406	0.00147399	-486.898	244.728	151.253	0.501847	0.378506	0.378256	0.243239
1.619	0.06265	0.05952	0.0603333	0.00137496	0.00126722	0.00129314	-485.233	202.829	125.281	0.502015	0.377984	0.37815	0.243866
1.62	0.0681033	0.0678967	0.0634	0.00161314	0.00148082	0.00140312	-483.413	244.494	150.922	0.502155	0.377773	0.37782	0.244407
1.621	0.06437	0.0668	0.06687	0.00128885	0.00133037	0.00150413	-484.458	231.499	142.812	0.502322	0.378041	0.377652	0.244307
1.622	0.06228	0.06165	0.0606433	0.00137446	0.00126105	0.00140031	-486.474	227.351	140.167	0.502481	0.37838	0.377782	0.243838
1.623	0.0696233	0.0641833	0.0621	0.00183633	0.00141706	0.00149409	-482.443	223.503	137.71	0.502637	0.37785	0.377541	0.244609
1.624	0.0714533	0.0702533	0.0667233	0.00168651	0.00177715	0.00151088	-484.539	264.249	162.715	0.50279	0.377723	0.377949	0.244328
1.625	0.06514	0.0609333	0.0639	0.00156644	0.00128848	0.00155927	-484.296	249.793	153.719	0.502971	0.378119	0.378272	0.243609
1.626	0.0623167	0.0663	0.06392	0.00134984	0.00149325	0.00142988	-483.452	236.053	145.174	0.503141	0.377708	0.378029	0.244263
1.627	0.06674	0.0639133	0.0629767	0.00157286	0.0015447	0.00140493	-484.334	244.235	150.113	0.503303	0.377904	0.378014	0.244081
1.628	0.0645433	0.0590433	0.06704	0.0013603	0.00138818	0.00157526	-483.136	220.289	135.312	0.503469	0.377958	0.377927	0.244116
1.629	0.0675367	0.06564	0.0680633	0.00149306	0.00151737	0.00174143	-483.009	243.549	149.508	0.50362	0.377647	0.378122	0.244231
1.63	0.06211	0.0628833	0.06066	0.00131027	0.00152061	0.00132186	-483.391	237.182	145.51	0.503786	0.378128	0.378146	0.243727
1.631	0.0609833	0.0620567	0.06255	0.00137522	0.00139185	0.00133964	-482.786	226.589	138.926	0.503948	0.377868	0.37762	0.244512
1.632	0.0628567	0.06473	0.0647733	0.00143029	0.00133589	0.00156401	-480.867	217.044	132.992	0.504102	0.377366	0.377468	0.245167
1.633	0.0606433	0.0634867	0.0647667	0.00130904	0.00140758	0.00141087	-482.955	238.412	145.996	0.50425	0.377696	0.37747	0.244834
1.634	0.0680033	0.0631433	0.0648567	0.00137348	0.0013668	0.00140924	-481.62	246.971	151.145	0.504412	0.377337	0.377284	0.245379
1.635	0.0631533	0.0667933	0.0674867	0.00136887	0.00149485	0.00145027	-482.762	235.071	143.774	0.50458	0.377991	0.377716	0.244293
1.636	0.0700967	0.0629633	0.06689	0.00160742	0.00142107	0.00152104	-479.746	208.668	127.548	0.50474	0.37712	0.377254	0.245626
1.637	0.0626533	0.0667867	0.0599133	0.00145452	0.00148299	0.00131546	-480.005	232.544	142.055	0.504881	0.377313	0.376982	0.245704
1.638	0.06362	0.0654267	0.0655233	0.00122912	0.0014445	0.00140032	-482.298	232.095	141.694	0.505039	0.377589	0.377961	0.24445
1.639	0.0646067	0.06464	0.0604333	0.0013273	0.00134607	0.00139006	-479.339	223.64	136.449	0.505197	0.377224	0.37734	0.245436
1.64	0.0601	0.0620933	0.06368	0.0011722	0.00121566	0.0013114	-479.562	239.45	146.006	0.505348	0.377298	0.377064	0.245638
1.641	0.0603233	0.0605333	0.06119	0.00140946	0.00135189	0.0012496	-479.926	236.45	144.089	0.50551	0.37728	0.377336	0.245384
1.642	0.0622933	0.06474	0.0633133	0.00141523	0.00152129	0.00141409	-479.895	218.098	132.825	0.505671	0.377117	0.37737	0.245513
1.643	0.06076	0.0651667	0.06167	0.00125824	0.00143293	0.0013405	-478.638	234.632	142.807	0.505818	0.37691	0.377367	0.245723
1.644	0.0664333	0.06555	0.0615667	0.00162357	0.001448	0.00141738	-479.577	217.116	132.066	0.505977	0.377482	0.376812	0.245706
1.645	0.06488	0.0652767	0.0674767	0.00145131	0.00142293	0.00152643	-480.034	240.352	146.111	0.506124	0.377507	0.377244	0.245249
1.646	0.06402	0.0600633	0.0614233	0.00141936	0.00128208	0.00139913	-478.453	229.187	139.239	0.506286	0.377153	0.377484	0.245362
1.647	0.0612133	0.0621633	0.06408	0.00133989	0.0012758	0.00135592	-478.948	228.871	138.962	0.506441	0.377339	0.377209	0.245452
1.648	0.0670133	0.06217	0.06261	0.00155447	0.00143571	0.00130825	-478.908	224.435	136.186	0.506595	0.37701	0.377003	0.245987
1.649	0.0657233	0.06453	0.0668833	0.00161218	0.00151139	0.00148044	-479.438	247.974	150.378	0.506746	0.376982	0.37683	0.246188
1.65	0.0612867	0.05996	0.06408	0.00129249	0.00117394	0.0013809	-478.814	223.501	135.455	0.506913	0.377239	0.377028	0.245733
1.651	0.0595	0.0649533	0.06301	0.00123082	0.00129449	0.00134435	-478.104	235.655	142.735	0.507064	0.376676	0.377234	0.24609
1.652	0.0645267	0.06354	0.0626267	0.00141365	0.00134646	0.00137679	-477.063	217.586	131.711	0.507222	0.376827	0.376758	0.246416
1.653	0.06403	0.0617633	0.06571	0.00135472	0.00136797	0.00143636	-477.298	216.372	130.897	0.507369	0.37665	0.376704	0.246646
1.654	0.06135	0.06381	0.0615567	0.00134669	0.00137939	0.00130007	-478.02	224.153	135.522	0.507514	0.377234	0.376822	0.245943
1.655	0.0617533	0.0620167	0.0606867	0.00117995	0.00126889	0.00128921	-476.396	225.466	136.233	0.507665	0.376539	0.37642	0.247041
1.656	0.0689233	0.06697	0.06534	0.00168005	0.00157301	0.00147953	-476.387	214.656	129.623	0.507816	0.37668	0.376787	0.246533
1.657	0.0639	0.063	0.0655567	0.00134549	0.00140059	0.00141856	-475.596	237.119	143.101	0.50796	0.376392	0.376473	0.247134
1.658	0.0639933	0.06438	0.06557	0.00132567	0.00141525	0.00146589	-477.112	211.298	127.441	0.508119	0.376849	0.376648	0.246503
1.659	0.0593567	0.0612033	0.0634067	0.00140729	0.00144527	0.00134386	-476.886	222.092	133.871	0.508261	0.376663	0.376759	0.246578
1.66	0.06465	0.06198	0.06472	0.00148693	0.00137937	0.00146193	-474.519	239.406	144.221	0.50841	0.376499	0.376333	0.247168
1.661	0.0609467	0.0647367	0.0647533	0.00126071	0.00134601	0.00143963	-476.064	209.013	125.836	0.50857	0.376359	0.376298	0.247343
1.662	0.0692633	0.06731	0.06883	0.00176008	0.0015847	0.00145133	-476.81	222.754	134.027	0.50871	0.376676	0.37701	0.246314
1.663	0.0641	0.05977	0.0554167	0.00139109	0.00123217	0.00110576	-475.035	231.573	139.25	0.508859	0.376526	0.376557	0.246918
1.664	0.0629233	0.0618567	0.0605167	0.00126191	0.00133395	0.00118878	-475.588	211.748	127.252	0.509013	0.376406	0.37642	0.247174
1.665	0.0665267	0.06735	0.06654	0.00147608	0.00145203	0.00157906	-474.961	219.915	132.081	0.509155	0.376424	0.376321	0.247254
1.666	0.0618367	0.0602433	0.06049	0.0013346	0.00122625	0.00117533	-477.212	219.069	131.494	0.509301	0.376711	0.377057	0.246232
1.667	0.06201	0.0591133	0.0619667	0.00147678	0.00112488	0.00142287	-474.717	213.371	127.997	0.509448	0.376439	0.37606	0.247501
1.668	0.06626	0.0621	0.0664733	0.00139251	0.00129293	0.0014787	-473.412	213.247	127.846	0.50959	0.376314	0.376261	0.247424
1.669	0.0570933	0.0621933	0.0626	0.00107853	0.0013223	0.00127614	-473.513	228.751	137.059	0.509732	0.376333	0.3763	0.247367
1.67	0.0643033	0.0679933	0.07054	0.00136063	0.00150674	0.00159201	-473.886	234.337	140.322	0.509884	0.376302	0.375977	0.247721
1.671	0.06196	0.0641167	0.0625133	0.00133832	0.00125585	0.00134397	-474.816	205.252	122.832	0.51004	0.37674	0.376621	0.246639
1.672	0.06372	0.0619133	0.0622467	0.00133973	0.00122135	0.00122742	-471.851	230.398	137.798	0.510176	0.375637	0.37567	0.248693
1.673	0.0647833	0.06168	0.0625267	0.00126025	0.00123161	0.00139495	-473.051	213.916	127.864	0.51033	0.376128	0.375996	0.247877
1.674	0.06109	0.06142	0.0619133	0.00117488	0.00133265	0.0013381	-471.853	196.332	117.283	0.510472	0.375919	0.375558	0.248523
1.675	0.0614867	0.06363	0.0617967	0.00135332	0.0013776	0.00130013	-472.672	211.494	126.265	0.510602	0.376039	0.375921	0.24804
1.676	0.0653133	0.0591133	0.0648433	0.00135198	0.00118188	0.00131407	-472.586	222.798	132.934	0.510742	0.37611	0.37634	0.24755
1.677	0.0636833	0.06308	0.06243	0.00138393	0.00132735	0.00137797	-472.904	206.339	123.04	0.51089	0.375887	0.375962	0.248151
1.678	0.06367	0.0606033	0.0590467	0.0014104	0.00137463	0.00138527	-471.025	224.465	133.769	0.511027	0.375786	0.375694	0.24852
1.679	0.06729	0.0630033	0.0658633	0.0014254	0.00143287	0.00142321	-472.281	226.271	134.765	0.511175	0.376247	0.376188	0.247566
1.68	0.0623667	0.06257	0.0657767	0.00116714	0.00126847	0.00144504	-470.689	229.851	136.816	0.511325	0.375632	0.375617	0.248751
1.681	0.0669867	0.0614333	0.0661533	0.00154124	0.0011452	0.00144663	-469.162	201.064	119.61	0.511477	0.375376	0.375591	0.249033
1.682	0.06598	0.06497	0.06242	0.00162018	0.00140347	0.00135922	-471.721	223.364	132.796	0.51161	0.375913	0.376099	0.247988
1.683	0.06773	0.07011	0.0686633	0.00158573	0.00142415	0.00180755	-471.477	219.061	130.161	0.511758	0.376142	0.375817	0.248041
1.684	0.06303	0.0606467	0.06183	0.00120762	0.00124548	0.00137023	-472.243	217.36	129.074	0.511902	0.375771	0.376144	0.248084
1.685	0.06095	0.0629133	0.0647033	0.00125921	0.00132464	0.0013148	-471.43	198.195	117.623	0.512046	0.376222	0.375842	0.247936
1.686	0.05929	0.0591667	0.0651433	0.00125211	0.00127262	0.00134877	-470.363	212.966	126.315	0.512176	0.375722	0.375878	0.2484
1.687	0.06082	0.0614	0.0612333	0.00141466	0.00137448	0.00117684	-471.05	218.118	129.294	0.512317	0.375754	0.375734	0.248511
1.688	0.0638	0.06083	0.0636833	0.00125518	0.0013139	0.00125503	-468.573	215.481	127.654	0.51246	0.375441	0.375394	0.249164
1.689	0.0585233	0.0609067	0.06164	0.0011244	0.00121389	0.00118928	-469.126	219.18	129.769	0.512602	0.37555	0.37524	0.24921
1.69	0.06581	0.06656	0.0628233	0.00159043	0.00147463	0.00131971	-471.178	203.116	120.187	0.512746	0.375893	0.375424	0.248682
1.691	0.06466	0.06521	0.0650133	0.00145011	0.00148295	0.00143632	-469.56	230.962	136.583	0.51288	0.375371	0.375008	0.249621
1.692	0.05984	0.06406	0.0588133	0.00112185	0.00140246	0.00115295	-469.307	214.68	126.879	0.513032	0.375282	0.375251	0.249467
1.693	0.0609	0.0622867	0.0615633	0.00119373	0.001249	0.00126628	-466.538	195.775	115.638	0.513173	0.375164	0.375203	0.249632
1.694	0.0625467	0.06163	0.0619367	0.00128855	0.00118906	0.00140906	-468.165	208.109	122.85	0.513301	0.375771	0.375287	0.248942
1.695	0.06186	0.05984	0.05835	0.00136104	0.00117325	0.00116363	-468.368	210.404	124.132	0.513438	0.375259	0.375311	0.24943
1.696	0.0579333	0.0607167	0.05924	0.0010881	0.00124184	0.0011378	-466.387	207.81	122.53	0.513575	0.374684	0.375081	0.250234
1.697	0.0643267	0.06326	0.06149	0.00131133	0.00124542	0.00119935	-469.142	231.959	136.688	0.513712	0.375576	0.375348	0.249077
1.698	0.0595767	0.05867	0.0568133	0.00123779	0.00118855	0.0010144	-468.461	200.526	118.096	0.513864	0.37538	0.375324	0.249296
1.699	0.0623367	0.0596333	0.0602333	0.00129144	0.00117303	0.00119162	-467.626	191.401	112.655	0.513995	0.3754	0.375523	0.249077
1.7	0.0621067	0.0572733	0.0632533	0.00129047	0.0011158	0.00143367	-465.763	211.874	124.632	0.51412	0.375314	0.374919	0.249767
1.701	0.06498	0.06094	0.06191	0.00134399	0.0013074	0.00116809	-465.576	202.018	118.764	0.514258	0.374938	0.374674	0.250388
1.702	0.0636567	0.0609	0.0622767	0.00123022	0.00118222	0.00133394	-467.628	234.938	138.036	0.51439	0.375042	0.375151	0.249807
1.703	0.0632133	0.05772	0.0600667	0.00120293	0.00106896	0.0013266	-466.955	220.156	129.275	0.514544	0.375228	0.375246	0.249527
1.704	0.0645667	0.0622633	0.06167	0.00128823	0.00117178	0.00126045	-467.423	209.178	122.757	0.514687	0.375158	0.375384	0.249458
1.705	0.06413	0.06569	0.0619467	0.00137457	0.00144432	0.00139827	-467.058	230.451	135.162	0.514824	0.375193	0.37506	0.249747
1.706	0.0670033	0.0650033	0.0664167	0.00133435	0.00142599	0.00140851	-465.567	201.371	118.037	0.514974	0.374699	0.375018	0.250283
1.707	0.0581633	0.0641133	0.0591633	0.00121551	0.00118821	0.0012273	-465.898	208.655	122.235	0.515105	0.374778	0.374562	0.25066
