0.71	0.999787	0.666665	-431.819	0.000212355	2.08914e-10	0.000299092	2.68895e-05	1	0	0
0.72	0.999776	0.666665	-431.81	0.00021815	2.18107e-10	0.000302986	2.98804e-05	1	0	0
0.73	0.999729	0.666664	-431.769	0.000254162	2.55521e-10	0.000348168	3.29103e-05	1	0	0
0.74	0.999695	0.666664	-431.74	0.000275786	2.81354e-10	0.000372684	3.63919e-05	1	0	0
0.75	0.999692	0.666664	-431.737	0.000274246	2.83106e-10	0.000365662	4.01188e-05	1	0	0
0.76	0.999634	0.666663	-431.689	0.000320961	3.38356e-10	0.000422318	4.37754e-05	1	0	0
0.77	0.999587	0.666663	-431.648	0.000351254	3.72472e-10	0.000456174	4.79986e-05	1	0	0
0.78	0.999576	0.666663	-431.639	0.000350248	3.76941e-10	0.000449035	5.25603e-05	1	0	0
0.79	0.99949	0.666662	-431.565	0.000417137	4.54769e-10	0.000528021	5.70507e-05	1	0	0
0.8	0.999456	0.666662	-431.538	0.000432797	4.8137e-10	0.000540996	6.23309e-05	1	0	0
0.81	0.999375	0.666661	-431.468	0.000480975	5.36432e-10	0.000593797	6.77408e-05	1	0	0
0.82	0.999316	0.66666	-431.418	0.000513557	5.83395e-10	0.000626289	7.36788e-05	1	0	0
0.83	0.999272	0.66666	-431.379	0.000550592	6.30392e-10	0.000663364	7.99417e-05	1	0	0
0.84	0.999176	0.666659	-431.299	0.000603945	7.02333e-10	0.000718983	8.65753e-05	1	0	0
0.85	0.999126	0.666659	-431.256	0.000616148	7.22667e-10	0.00072488	9.37652e-05	1	0	0
0.86	0.999042	0.666658	-431.185	0.00065539	7.79924e-10	0.000762081	0.000101014	1	0	0
0.87	0.998979	0.666657	-431.131	0.000673782	8.10357e-10	0.000774462	0.000108635	1	0	0
0.88	0.998895	0.666656	-431.06	0.000721021	8.81138e-10	0.000819343	0.000116379	0.993056	0.00694444	0
0.89	0.998765	0.666655	-430.95	0.000780376	9.63702e-10	0.000876827	0.000124573	1	0	0
0.9	0.998688	0.666654	-430.885	0.000836034	1.04819e-09	0.000928927	0.000133341	1	0	0
0.91	0.998568	0.666653	-430.783	0.000870317	1.10061e-09	0.000956393	0.00014263	1	0	0
0.92	0.998512	0.666653	-430.736	0.000881054	1.12553e-09	0.000957668	0.000152194	0.993056	0.00694444	0
0.93	0.998437	0.666652	-430.674	0.000924945	1.20187e-09	0.000994564	0.000161771	0.993056	0.00694444	0
0.94	0.998315	0.666651	-430.569	0.000984765	1.29181e-09	0.00104762	0.000171717	1	0	0
0.95	0.998096	0.666649	-430.383	0.00107586	1.42551e-09	0.00113248	0.000182193	0.993056	0.00694444	0
0.96	0.998092	0.666649	-430.379	0.00104678	1.39796e-09	0.0010904	0.000193518	0.986111	0.0138889	0
0.97	0.997866	0.666646	-430.187	0.0011706	1.58033e-09	0.0012068	0.000204422	1	0	0
0.98	0.997849	0.666646	-430.175	0.00114222	1.56479e-09	0.00116553	0.00021649	1	0	0
0.99	0.997624	0.666643	-429.984	0.00127762	1.7668e-09	0.00129052	0.000228145	1	0	0
1	0.997467	0.666642	-429.851	0.00131766	1.84362e-09	0.00131766	0.00024105	1	0	0
1.01	0.997169	0.666639	-429.598	0.00143181	2.02585e-09	0.00141764	0.000254227	0.993056	0.00694444	0
1.02	0.997094	0.666638	-429.537	0.00146386	2.09421e-09	0.00143516	0.000268403	0.986111	0.0138889	0
1.03	0.996934	0.666637	-429.401	0.00150124	2.16769e-09	0.00145751	0.000282755	1	0	0
1.04	0.996748	0.666635	-429.243	0.00154613	2.25544e-09	0.00148666	0.00029733	1	0	0
1.05	0.996627	0.666635	-429.142	0.00155605	2.29367e-09	0.00148195	0.000312196	1	0	0
1.06	0.996304	0.66663	-428.869	0.00174623	2.60309e-09	0.00164739	0.000327016	1	0	0
1.07	0.996175	0.66663	-428.758	0.00171726	2.58082e-09	0.00160492	0.00034349	1	0	0
1.08	0.995976	0.666628	-428.591	0.00178187	2.70551e-09	0.00164988	0.000359539	0.993056	0.00694444	0
1.09	0.995784	0.666627	-428.432	0.0017883	2.7472e-09	0.00164064	0.000376038	0.993056	0.00694444	0
1.1	0.995532	0.666623	-428.221	0.00191922	2.9875e-09	0.00174474	0.000392444	1	0	0
1.11	0.995287	0.666622	-428.014	0.00193003	3.02517e-09	0.00173876	0.000409892	1	0	0
1.12	0.995025	0.666618	-427.786	0.00204682	3.23183e-09	0.00182752	0.000427279	0.993056	0.00694444	0
1.13	0.994838	0.666616	-427.631	0.00211394	3.37494e-09	0.00187074	0.000445554	0.993056	0.00694444	0
1.14	0.994619	0.666614	-427.451	0.00213264	3.44974e-09	0.00187074	0.000464262	1	0	0
1.15	0.994247	0.666611	-427.133	0.00222594	3.62299e-09	0.0019356	0.000482969	0.993056	0.00694444	0
1.16	0.993863	0.666607	-426.816	0.00230472	3.81219e-09	0.00198683	0.000502325	0.993056	0.00694444	0
1.17	0.993659	0.666604	-426.645	0.00240699	4.00949e-09	0.00205725	0.000522194	1	0	0
1.18	0.993447	0.666603	-426.466	0.00240804	4.04773e-09	0.00204071	0.000542766	1	0	0
1.19	0.993138	0.666599	-426.209	0.00248714	4.21814e-09	0.00209003	0.000563173	1	0	0
1.2	0.992715	0.666594	-425.851	0.00265322	4.538e-09	0.00221102	0.000584074	0.986111	0.0138889	0
1.21	0.992535	0.666591	-425.707	0.00269838	4.67224e-09	0.00223007	0.000606184	1	0	0
1.22	0.99222	0.666589	-425.443	0.00271042	4.73568e-09	0.00222166	0.000628484	0.972222	0.0277778	0
1.23	0.991813	0.666584	-425.1	0.00281318	4.98365e-09	0.00228714	0.000650701	1	0	0
1.24	0.991465	0.666582	-424.809	0.00283813	5.05883e-09	0.00228882	0.000673572	0.986111	0.0138889	0
1.25	0.990964	0.666576	-424.385	0.00301423	5.41311e-09	0.00241138	0.000696461	0.993056	0.00694444	0
1.26	0.990819	0.666573	-424.267	0.00302437	5.4952e-09	0.0024003	0.000720574	0.986111	0.0138889	0
1.27	0.990438	0.666569	-423.952	0.00313202	5.72959e-09	0.00246615	0.000744577	0.972222	0.0277778	0
1.28	0.989863	0.666563	-423.468	0.00323419	5.97762e-09	0.00252671	0.000769239	1	0	0
1.29	0.989503	0.66656	-423.162	0.00329396	6.13196e-09	0.00255346	0.000794506	0.993056	0.00694444	0
1.3	0.989289	0.666557	-422.995	0.00330772	6.23443e-09	0.0025444	0.000820041	0.993056	0.00694444	0
1.31	0.988763	0.666551	-422.556	0.00345242	6.5477e-09	0.00263543	0.000845485	0.986111	0.0138889	0
1.32	0.988342	0.666546	-422.21	0.00350392	6.7306e-09	0.00265449	0.000871839	0.972222	0.0277778	0
1.33	0.988084	0.666546	-421.993	0.00345846	6.68623e-09	0.00260034	0.000898384	0.993056	0.00694444	0
1.34	0.987406	0.666539	-421.427	0.00358641	7.00151e-09	0.00267642	0.000924387	0.979167	0.0208333	0
1.35	0.986936	0.66653	-421.039	0.00377524	7.43772e-09	0.00279648	0.000951151	0.993056	0.00694444	0
1.36	0.986504	0.666526	-420.686	0.00381726	7.59689e-09	0.00280681	0.000979116	1	0	0
1.37	0.986112	0.66652	-420.365	0.00391466	7.88677e-09	0.00285742	0.00100718	1	0	0
1.38	0.985473	0.666513	-419.829	0.00404161	8.1943e-09	0.0029287	0.00103576	0.993056	0.00694444	0
1.39	0.985013	0.666507	-419.456	0.00409772	8.41817e-09	0.002948	0.00106505	0.979167	0.0208333	0
1.4	0.984715	0.666503	-419.206	0.00416762	8.59788e-09	0.00297687	0.00109453	0.993056	0.00694444	0
1.41	0.984267	0.666498	-418.835	0.00421077	8.77788e-09	0.00298637	0.00112429	0.993056	0.00694444	0
1.42	0.983443	0.666491	-418.149	0.00432765	9.07448e-09	0.00304764	0.00115416	0.972222	0.0277778	0
1.43	0.982886	0.666486	-417.701	0.00435126	9.24352e-09	0.00304284	0.00118463	0.993056	0	0.00694444
1.44	0.982575	0.666476	-417.454	0.00449768	9.67961e-09	0.00312339	0.00121506	0.972222	0.0277778	0
1.45	0.981956	0.666473	-416.937	0.00450838	9.75055e-09	0.00310923	0.0012463	0.979167	0.0208333	0
1.46	0.981198	0.666462	-416.314	0.0046632	1.02262e-08	0.00319397	0.00127739	0.965278	0.0347222	0
1.47	0.980649	0.666457	-415.882	0.00469757	1.03939e-08	0.00319562	0.00130933	0.972222	0.0277778	0
1.48	0.980129	0.66645	-415.442	0.00480947	1.06688e-08	0.00324964	0.00134128	0.979167	0.0138889	0.00694444
1.49	0.979188	0.666434	-414.69	0.00504332	1.13585e-08	0.00338478	0.00137378	1	0	0
1.5	0.978801	0.666441	-414.352	0.00483879	1.09373e-08	0.00322586	0.00140763	0.972222	0.0277778	0
1.51	0.978065	0.666419	-413.766	0.00521097	1.19034e-08	0.00345097	0.00143989	0.965278	0.0347222	0
1.52	0.977519	0.666415	-413.33	0.00518214	1.20011e-08	0.0034093	0.0014744	0.916667	0.0833333	0
1.53	0.976998	0.666412	-412.887	0.00518078	1.20291e-08	0.00338613	0.00150849	0.979167	0.0138889	0.00694444
1.54	0.97646	0.666404	-412.455	0.00526098	1.23464e-08	0.00341622	0.00154235	0.965278	0.0347222	0
1.55	0.975478	0.666387	-411.635	0.00550516	1.30085e-08	0.00355172	0.00157651	0.979167	0.0208333	0
1.56	0.975149	0.666385	-411.387	0.00544211	1.29937e-08	0.00348853	0.00161203	0.965278	0.0347222	0
1.57	0.974151	0.666372	-410.569	0.00559769	1.34901e-08	0.00356541	0.00164692	0.979167	0.0208333	0
1.58	0.973479	0.666359	-410.035	0.00573641	1.39958e-08	0.00363064	0.00168257	0.986111	0.0138889	0
1.59	0.972875	0.666361	-409.55	0.00562422	1.37984e-08	0.00353725	0.00171888	0.993056	0.00694444	0
1.6	0.971722	0.666343	-408.613	0.00583204	1.44522e-08	0.00364502	0.00175425	0.979167	0.0208333	0
1.61	0.971408	0.666337	-408.388	0.0058576	1.46663e-08	0.00363826	0.0017907	0.986111	0.0138889	0
1.62	0.970415	0.666319	-407.571	0.00608156	1.53188e-08	0.00375405	0.00182708	0.972222	0.0277778	0
1.63	0.96956	0.666317	-406.888	0.00600943	1.53007e-08	0.00368677	0.00186462	0.958333	0.0416667	0
1.64	0.968909	0.666299	-406.374	0.00620237	1.59969e-08	0.00378193	0.00190149	0.972222	0.0277778	0
1.65	0.968063	0.666282	-405.686	0.00638729	1.65644e-08	0.00387109	0.00193931	0.979167	0.0208333	0
1.66	0.967063	0.666279	-404.876	0.0063545	1.65552e-08	0.00382801	0.00197802	0.965278	0.0347222	0
1.67	0.966579	0.666257	-404.518	0.00659235	1.7396e-08	0.00394752	0.0020163	0.965278	0.0347222	0
1.68	0.965666	0.666252	-403.777	0.0065539	1.74408e-08	0.00390113	0.00205578	0.972222	0.0277778	0
1.69	0.964497	0.666237	-402.86	0.00662643	1.79745e-08	0.00392096	0.00209479	1	0	0
1.7	0.963997	0.666228	-402.442	0.00672345	1.82135e-08	0.00395497	0.002134	0.958333	0.0416667	0
1.71	0.962983	0.666214	-401.671	0.00678444	1.86507e-08	0.00396751	0.00217355	1	0	0
1.72	0.961792	0.666183	-400.713	0.00711122	1.97297e-08	0.00413443	0.00221322	1	0	0
1.73	0.960843	0.666169	-399.948	0.00722497	2.021e-08	0.00417629	0.00225457	0.944444	0.0486111	0.00694444
1.74	0.960166	0.666163	-399.456	0.00717966	2.02686e-08	0.00412624	0.00229633	0.965278	0.0347222	0
1.75	0.95921	0.66616	-398.657	0.00710905	2.02357e-08	0.00406232	0.00233759	0.972222	0.0277778	0
1.76	0.95784	0.66612	-397.574	0.00752002	2.16484e-08	0.00427274	0.00237821	0.972222	0.0277778	0
1.77	0.957647	0.666119	-397.453	0.00745998	2.15653e-08	0.00421468	0.00242094	0.972222	0.0277778	0
1.78	0.956733	0.666113	-396.713	0.00741572	2.16368e-08	0.00416613	0.00246309	0.958333	0.0416667	0
1.79	0.955358	0.666085	-395.656	0.00762951	2.25535e-08	0.00426229	0.00250475	0.979167	0.0208333	0
1.8	0.954203	0.666078	-394.725	0.00759826	2.2652e-08	0.00422126	0.00254737	0.972222	0.0277778	0
1.81	0.953221	0.666051	-393.986	0.00780085	2.34983e-08	0.00430986	0.00258959	0.9375	0.0625	0
1.82	0.952539	0.66604	-393.418	0.00784721	2.37533e-08	0.00431165	0.00263268	0.972222	0.0277778	0
1.83	0.951523	0.666016	-392.652	0.00797331	2.44888e-08	0.004357	0.0026758	0.972222	0.0277778	0
1.84	0.950001	0.666009	-391.459	0.00795094	2.45329e-08	0.00432116	0.00271937	0.958333	0.0416667	0
1.85	0.948742	0.665962	-390.542	0.0083056	2.61101e-08	0.00448951	0.00276258	0.965278	0.0347222	0
1.86	0.947717	0.665961	-389.743	0.00820485	2.59353e-08	0.00441121	0.00280748	0.979167	0.0208333	0
1.87	0.947008	0.665951	-389.159	0.00819979	2.61012e-08	0.00438492	0.00285159	0.909722	0.0833333	0.00694444
1.88	0.945674	0.665925	-388.121	0.00833362	2.69167e-08	0.00443278	0.00289544	0.965278	0.0277778	0.00694444
1.89	0.944279	0.665888	-387.047	0.00858514	2.79774e-08	0.0045424	0.00293977	0.944444	0.0555556	0
1.9	0.943312	0.665873	-386.314	0.00864163	2.83195e-08	0.00454823	0.00298519	0.972222	0.0277778	0
1.91	0.941995	0.665856	-385.336	0.00867664	2.86764e-08	0.00454274	0.00303067	0.923611	0.0694444	0.00694444
1.92	0.941146	0.665834	-384.662	0.00879686	2.92858e-08	0.0045817	0.0030761	0.930556	0.0694444	0
1.93	0.939737	0.66578	-383.626	0.00910299	3.09981e-08	0.00471657	0.00312192	0.909722	0.0694444	0.0208333
1.94	0.939394	0.665778	-383.352	0.00909246	3.08194e-08	0.00468683	0.00316908	0.916667	0.0763889	0.00694444
1.95	0.937319	0.665746	-381.78	0.00915978	3.16282e-08	0.00469732	0.00321595	0.923611	0.0763889	0
1.96	0.936099	0.66574	-380.844	0.0091046	3.15802e-08	0.00464521	0.00326292	0.958333	0.0416667	0
1.97	0.935194	0.66574	-380.139	0.0089689	3.14042e-08	0.00455274	0.00330938	0.958333	0.0416667	0
1.98	0.933472	0.665693	-378.826	0.00928483	3.26719e-08	0.00468931	0.0033549	0.944444	0.0555556	0
1.99	0.931447	0.665656	-377.346	0.00934622	3.36124e-08	0.00469659	0.0034018	0.958333	0.0416667	0
2	0.931337	0.665636	-377.262	0.00943687	3.41158e-08	0.00471843	0.00344876	0.923611	0.0763889	0
2.01	0.92968	0.665629	-376.026	0.00932462	3.40509e-08	0.00463911	0.00349595	0.888889	0.111111	0
2.02	0.927726	0.665563	-374.565	0.00967731	3.59117e-08	0.00479075	0.00354234	0.972222	0.0208333	0.00694444
2.03	0.926222	0.665502	-373.449	0.0100179	3.76552e-08	0.00493492	0.00359025	0.930556	0.0694444	0
2.04	0.925547	0.665552	-372.974	0.00948383	3.57134e-08	0.00464894	0.00363959	0.9375	0.0625	0
2.05	0.923243	0.665441	-371.249	0.0101933	3.89801e-08	0.00497235	0.00368608	0.916667	0.0833333	0
2.06	0.923008	0.665449	-371.091	0.00997232	3.85352e-08	0.00484093	0.00373581	0.944444	0.0555556	0
2.07	0.920948	0.665365	-369.57	0.0103708	4.09371e-08	0.00501004	0.00378422	0.9375	0.0625	0
2.08	0.919874	0.665362	-368.719	0.0103418	4.06176e-08	0.00497201	0.00383432	0.944444	0.0555556	0
2.09	0.918133	0.665325	-367.523	0.0104324	4.13833e-08	0.00499157	0.00388404	0.909722	0.0902778	0
2.1	0.91726	0.665312	-366.844	0.0103898	4.14972e-08	0.00494752	0.00393395	0.951389	0.0416667	0.00694444
2.11	0.915524	0.665273	-365.534	0.0105013	4.25174e-08	0.0049769	0.00398343	0.930556	0.0694444	0
2.12	0.913711	0.665225	-364.253	0.0105552	4.35089e-08	0.00497886	0.0040332	0.916667	0.0833333	0
2.13	0.911982	0.665194	-363.001	0.0106503	4.40361e-08	0.00500016	0.00408299	0.951389	0.0486111	0
2.14	0.910352	0.665181	-361.818	0.0105904	4.39825e-08	0.0049488	0.00413299	0.958333	0.0416667	0
2.15	0.90816	0.665072	-360.325	0.0109988	4.68839e-08	0.00511573	0.00418248	0.944444	0.0555556	0
2.16	0.906765	0.665047	-359.223	0.0110891	4.72588e-08	0.00513384	0.00423363	0.888889	0.0972222	0.0138889
2.17	0.904994	0.66495	-358.031	0.0113541	4.97678e-08	0.00523228	0.00428497	0.895833	0.0972222	0.00694444
2.18	0.902597	0.66494	-356.341	0.0112152	4.95675e-08	0.00514458	0.00433729	0.916667	0.0833333	0
2.19	0.90236	0.664914	-356.193	0.0112079	5.00294e-08	0.00511775	0.00438874	0.923611	0.0694444	0.00694444
2.2	0.900609	0.664843	-354.919	0.0115379	5.17742e-08	0.00524451	0.00443992	0.916667	0.0694444	0.0138889
2.21	0.898828	0.664718	-353.748	0.0119658	5.49552e-08	0.00541437	0.00449236	0.916667	0.0763889	0.00694444
2.22	0.89724	0.664758	-352.502	0.0115632	5.32992e-08	0.00520863	0.00454651	0.888889	0.0972222	0.0138889
2.23	0.895658	0.664736	-351.382	0.0115868	5.3431e-08	0.00519588	0.00459859	0.923611	0.0625	0.0138889
2.24	0.893744	0.664674	-349.995	0.0116775	5.46883e-08	0.00521315	0.00465055	0.944444	0.0555556	0
2.25	0.890632	0.664483	-347.953	0.0124044	5.93703e-08	0.00551305	0.00470268	0.951389	0.0486111	0
2.26	0.890792	0.664583	-347.979	0.0117501	5.62698e-08	0.00519916	0.00475781	0.875	0.118056	0.00694444
2.27	0.888042	0.664489	-346.019	0.0121167	5.81704e-08	0.00533774	0.0048098	0.888889	0.104167	0.00694444
2.28	0.884616	0.664291	-343.806	0.0126541	6.31805e-08	0.00555004	0.00486318	0.923611	0.0694444	0.00694444
2.29	0.884228	0.664319	-343.451	0.0123536	6.19826e-08	0.00539457	0.00491868	0.881944	0.104167	0.0138889
2.3	0.883053	0.664304	-342.663	0.0123437	6.18012e-08	0.00536681	0.00497263	0.9375	0.0625	0
2.31	0.880069	0.664131	-340.701	0.0126729	6.58409e-08	0.0054861	0.0050263	0.951389	0.0416667	0.00694444
2.32	0.87935	0.664173	-340.168	0.0125593	6.42041e-08	0.00541348	0.00508116	0.798611	0.173611	0.0277778
2.33	0.876163	0.664048	-337.967	0.0128052	6.67104e-08	0.00549579	0.00513529	0.854167	0.138889	0.00694444
2.34	0.874305	0.663943	-336.749	0.0129771	6.88849e-08	0.00554577	0.00519025	0.881944	0.111111	0.00694444
2.35	0.873116	0.663901	-335.946	0.0127355	7.0071e-08	0.00541934	0.00524571	0.826389	0.166667	0.00694444
2.36	0.869853	0.663828	-333.794	0.0128645	7.04704e-08	0.00545108	0.0052999	0.916667	0.0833333	0
2.37	0.868586	0.663858	-332.797	0.0127218	6.9063e-08	0.00536786	0.00535441	0.868056	0.125	0.00694444
2.38	0.864876	0.663497	-330.545	0.0136749	7.7918e-08	0.00574577	0.00540809	0.888889	0.111111	0
2.39	0.86299	0.663542	-329.133	0.0133151	7.5616e-08	0.00557119	0.00546555	0.8125	0.173611	0.0138889
2.4	0.861382	0.663388	-328.165	0.0136284	7.90169e-08	0.00567852	0.00552126	0.909722	0.0902778	0
2.41	0.858477	0.663225	-326.375	0.0138357	8.21636e-08	0.00574094	0.00557805	0.861111	0.125	0.0138889
2.42	0.856105	0.663196	-324.747	0.0138482	8.17543e-08	0.00572239	0.00563545	0.909722	0.0763889	0.0138889
2.43	0.853524	0.663124	-323.107	0.0137721	8.25689e-08	0.00566752	0.00569268	0.888889	0.0972222	0.0138889
