0.0001	1e+008	0
0.0101	9802.96	2.6438e+016
0.0201	2475.19	2.64381e+016
0.0301	1103.74	2.64381e+016
0.0401	621.887	2.64381e+016
0.0501	398.405	2.64381e+016
0.0601	276.854	2.64381e+016
0.0701	203.5	2.64381e+016
0.0801	155.86	2.64381e+016
0.0901	123.183	2.64381e+016
0.1001	99.8003	2.64381e+016
0.1101	82.4946	2.64381e+016
0.1201	69.3288	2.64381e+016
0.1301	59.0807	2.64381e+016
0.1401	50.9476	2.64381e+016
0.1501	44.3852	2.64381e+016
0.1601	39.0137	2.64381e+016
0.1701	34.5614	2.64381e+016
0.1801	30.8299	2.64381e+016
0.1901	27.6717	2.64381e+016
0.2001	24.975	2.64381e+016
0.2101	22.6542	2.64381e+016
0.2201	20.6424	2.64381e+016
0.2301	18.8872	2.64381e+016
0.2401	17.3467	2.64381e+016
0.2501	15.9872	2.64381e+016
0.2601	14.7815	2.64381e+016
0.2701	13.7073	2.64381e+016
0.2801	12.746	2.64381e+016
0.2901	11.8824	2.64381e+016
0.3001	11.1037	2.64381e+016
0.3101	10.3991	2.64381e+016
0.3201	9.75952	2.64381e+016
0.3301	9.17717	2.64381e+016
0.3401	8.64543	2.64381e+016
0.3501	8.1586	2.64381e+016
0.3601	7.71176	2.64381e+016
0.3701	7.30066	2.64381e+016
0.3801	6.92156	2.64381e+016
0.3901	6.57125	2.64381e+016
0.4001	6.24688	2.64381e+016
0.4101	5.94594	2.64381e+016
0.4201	5.66624	2.64381e+016
0.4301	5.40581	2.64381e+016
0.4401	5.16294	2.64381e+016
0.4501	4.93608	2.64381e+016
0.4601	4.72384	2.64381e+016
0.4701	4.52501	2.64381e+016
0.4801	4.33847	2.64381e+016
0.4901	4.16323	2.64381e+016
0.5001	3.9984	2.64381e+016
0.5101	3.84317	2.64381e+016
0.5201	3.6968	2.64381e+016
0.5301	3.55864	2.64381e+016
0.5401	3.42809	2.64381e+016
0.5501	3.30458	2.64381e+016
0.5601	3.18764	2.64381e+016
0.5701	3.07679	2.64381e+016
0.5801	2.97163	2.64381e+016
0.5901	2.87176	2.64381e+016
0.6001	2.77685	2.64381e+016
0.6101	2.68657	2.64381e+016
0.6201	2.60062	2.64381e+016
0.6301	2.51873	2.64381e+016
0.6401	2.44064	2.64381e+016
0.6501	2.36614	2.64381e+016
0.6601	2.29499	2.64381e+016
0.6701	2.227	2.64381e+016
0.6801	2.16199	2.64381e+016
0.6901	2.09979	2.64381e+016
0.7001	2.04023	2.64381e+016
0.7101	1.98317	2.64381e+016
0.7201	1.92848	2.64381e+016
0.7301	1.87601	2.64381e+016
0.7401	1.82566	2.64381e+016
0.7501	1.7773	2.64381e+016
0.7601	1.73085	2.64381e+016
0.7701	1.68619	2.64381e+016
0.7801	1.64323	2.64381e+016
0.7901	1.6019	2.64381e+016
0.8001	1.56211	2.64381e+016
0.8101	1.52378	2.64381e+016
0.8201	1.48685	2.64381e+016
0.8301	1.45124	2.64381e+016
0.8401	1.4169	2.64381e+016
0.8501	1.38376	2.64381e+016
0.8601	1.35177	2.64381e+016
0.8701	1.32087	2.64381e+016
0.8801	1.29103	2.64381e+016
0.8901	1.26218	2.64381e+016
0.9001	1.23429	2.64381e+016
0.9101	1.20732	2.64381e+016
0.9201	1.18122	2.64381e+016
0.9301	1.15595	2.64381e+016
0.9401	1.13149	2.64381e+016
0.9501	1.1078	2.64381e+016
0.9601	1.08484	2.64381e+016
