Temperature	Magnetism_One	Magntism_Two	Susceptibility_One	Susceptibility_Two	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob_S1	Prob_S0	Prob_S-1	Prob_S-2	Prob_S-3	
0.42	0.999771	0.999771	1.08694e-006	1.08694e-006	-1799.28	25.6789	61.1402	22.8432	0.499885	0.000229037	0.499885
0.43	0.99977	0.99977	1.06713e-006	1.06713e-006	-1799.27	24.6245	57.2663	22.8439	0.499885	0.00023037	0.499885
0.44	0.999585	0.999585	1.7045e-006	1.7045e-006	-1798.69	38.4384	87.36	22.8445	0.499793	0.000414988	0.499793
0.45	0.999908	0.999908	4.35735e-007	4.35735e-007	-1799.71	9.60797	21.3511	22.8455	0.499954	9.20494e-005	0.499954
0.46	0.999775	0.999775	9.77237e-007	9.77237e-007	-1799.29	21.0796	45.8252	22.8457	0.499887	0.000225086	0.499887
0.47	0.999741	0.999741	1.08012e-006	1.08012e-006	-1799.19	22.8031	48.5171	22.8463	0.499871	0.000258519	0.499871
0.48	0.999668	0.999668	1.31104e-006	1.31104e-006	-1798.95	27.1016	56.4617	22.8468	0.499834	0.000331852	0.499834
0.49	0.999835	0.999835	6.94501e-007	6.94501e-007	-1799.48	14.0637	28.7013	22.8474	0.499917	0.000165457	0.499917
0.5	0.999739	0.999739	1.02481e-006	1.02481e-006	-1799.18	20.3373	40.6746	22.8477	0.499869	0.000261309	0.499869
0.51	0.99998	0.99998	8.76293e-008	8.76293e-008	-1799.94	1.70491	3.34295	22.8482	0.49999	2.02963e-005	0.49999
0.52	0.999988	0.999988	4.98568e-008	4.98568e-008	-1799.96	0.951354	1.82953	22.8482	0.499994	1.17284e-005	0.499994
0.53	0.999823	0.999823	6.84724e-007	6.84724e-007	-1799.44	12.8192	24.1872	22.8482	0.499911	0.000177481	0.499911
0.54	0.999608	0.999608	2.26086e-006	2.26086e-006	-1798.77	41.5434	76.9322	22.8485	0.499804	0.000391802	0.499804
0.55	0.999989	0.999989	4.51627e-008	4.51627e-008	-1799.96	0.814776	1.48141	22.8494	0.499994	1.12346e-005	0.499994
0.56	0.998757	0.998757	3.39418e-006	3.39418e-006	-1796.08	60.1407	107.394	22.8494	0.499378	0.00124341	0.499378
0.57	0.999861	0.999861	5.07803e-007	5.07803e-007	-1799.56	8.83979	15.5084	22.8506	0.499931	0.000138938	0.499931
0.58	0.999743	0.999743	8.7127e-007	8.7127e-007	-1799.19	14.9055	25.6991	22.8508	0.499871	0.00025716	0.499871
0.59	0.999954	0.999954	1.69939e-007	1.69939e-007	-1799.85	2.858	4.84407	22.851	0.499977	4.60741e-005	0.499977
0.6	1	1	0	0	-1800	0	0	22.8511	0.5	0	0.5
0.61	0.999991	0.999991	3.29664e-008	3.29664e-008	-1799.97	0.536244	0.879088	22.8511	0.499995	9.08642e-006	0.499995
0.62	0.999779	0.999779	7.12239e-007	7.12239e-007	-1799.31	11.3987	18.385	22.8511	0.49989	0.000220617	0.49989
0.63	0.999817	0.999817	5.91727e-007	5.91727e-007	-1799.42	9.3197	14.7932	22.8513	0.499909	0.00018279	0.499909
0.64	0.999889	0.999889	3.64814e-007	3.64814e-007	-1799.65	5.65605	8.83757	22.8515	0.499945	0.000110568	0.499945
0.65	0.999837	0.999837	5.17361e-007	5.17361e-007	-1799.49	7.89773	12.1503	22.8516	0.499918	0.000163333	0.499918
0.66	0.999626	0.999626	1.12781e-006	1.12781e-006	-1798.82	16.9555	25.6902	22.8517	0.499813	0.000373704	0.499813
0.67	0.999917	0.999917	2.65577e-007	2.65577e-007	-1799.74	3.93311	5.87031	22.852	0.499958	8.31852e-005	0.499958
0.68	0.999535	0.999535	1.20231e-006	1.20231e-006	-1798.54	17.5441	25.8001	22.8521	0.499768	0.000464765	0.499768
0.69	0.999891	0.999891	3.32645e-007	3.32645e-007	-1799.66	4.78357	6.93271	22.8523	0.499946	0.000108593	0.499946
0.7	0.998181	0.998181	2.25488e-006	2.25488e-006	-1793.78	35.0153	50.0219	22.8524	0.499091	0.00181872	0.499091
0.71	0.998144	0.998144	2.62574e-006	2.62574e-006	-1793.5	42.2787	59.5474	22.853	0.499072	0.0018556	0.499072
0.72	0.999899	0.999899	2.9808e-007	2.9808e-007	-1799.68	4.10791	5.70544	22.8536	0.499949	0.000101185	0.499949
0.73	0.999273	0.999273	2.0133e-006	2.0133e-006	-1797.71	27.3657	37.4872	22.8537	0.499637	0.000726741	0.499637
0.74	0.999511	0.999511	1.14568e-006	1.14568e-006	-1798.46	15.3622	20.7598	22.8541	0.499755	0.00048921	0.499755
0.75	0.999449	0.999449	1.43441e-006	1.43441e-006	-1798.27	18.9772	25.3029	22.8543	0.499725	0.000550519	0.499725
0.76	0.998608	0.998608	4.53609e-006	4.53609e-006	-1795.62	59.1467	77.8246	22.8546	0.499304	0.00139168	0.499304
0.77	0.998163	0.998163	6.53292e-006	6.53292e-006	-1794.24	82.9013	107.664	22.8555	0.499081	0.00183719	0.499081
0.78	0.998451	0.998451	3.36062e-006	3.36062e-006	-1795.12	42.751	54.8089	22.8567	0.499225	0.00154928	0.499225
0.79	0.996408	0.996408	3.89864e-006	3.89864e-006	-1788.03	46.823	59.2696	22.8573	0.498204	0.00359168	0.498204
0.8	0.996612	0.996612	3.27566e-006	3.27566e-006	-1788.36	39.2286	49.0357	22.858	0.498306	0.00338827	0.498306
0.81	0.99372	0.99372	5.03992e-006	5.03992e-006	-1778.28	60.0853	74.1794	22.8585	0.496895	0.00620951	0.496895
0.82	0.993639	0.993639	6.0285e-006	6.0285e-006	-1778.2	66.6607	81.2936	22.8593	0.496828	0.00634405	0.496828
0.83	0.993377	0.993377	3.14364e-006	3.14364e-006	-1777.26	34.8598	41.9997	22.8602	0.496731	0.00653778	0.496731
0.84	0.992875	0.992875	7.5243e-006	7.5243e-006	-1775.51	88.1867	104.984	22.8607	0.496524	0.0069524	0.496524
0.85	0.987465	0.987465	1.23653e-005	1.23653e-005	-1756.59	142.446	167.583	22.8619	0.493748	0.0125032	0.493748
0.86	0.991983	0.991983	5.70399e-006	5.70399e-006	-1771.85	64.7719	75.3161	22.8637	0.496038	0.00792402	0.496038
0.87	0.988049	0.988049	7.56761e-006	7.56761e-006	-1758.4	84.18	96.7586	22.8646	0.494114	0.0117729	0.494114
0.88	0.983187	0.983187	9.38488e-006	9.38488e-006	-1741.79	112.617	127.974	22.8656	0.491704	0.0165917	0.491704
0.89	0.981844	0.981844	1.52973e-005	1.52973e-005	-1737.17	161.516	181.479	22.8671	0.491086	0.0178286	0.491086
0.9	0.981635	0.981635	1.17467e-005	1.17467e-005	-1735.49	128.515	142.794	22.8691	0.491786	0.0164283	0.491786
0.91	0.982438	0.982438	1.82621e-005	1.82621e-005	-1738.97	199.601	219.342	22.8707	0.491616	0.016769	0.491616
0.92	0.985079	0.985079	6.34101e-006	6.34101e-006	-1748.86	63.9352	69.4947	22.8731	0.492683	0.0146344	0.492683
0.93	0.984102	0.984102	9.83265e-006	9.83265e-006	-1745.26	100.477	108.039	22.8739	0.492107	0.0157859	0.492107
0.94	0.986007	0.986007	9.64424e-006	9.64424e-006	-1752.57	88.9143	94.5897	22.8751	0.493254	0.0134924	0.493254
0.95	0.98141	0.98141	2.2711e-005	2.2711e-005	-1737.81	216.466	227.859	22.8761	0.490979	0.0180415	0.490979
0.96	0.980775	0.980775	1.12744e-005	1.12744e-005	-1733.01	112.86	117.562	22.8787	0.490451	0.0190989	0.490451
0.97	0.977161	0.977161	9.65167e-006	9.65167e-006	-1721.86	87.8069	90.5225	22.88	0.488735	0.0225299	0.488735
0.98	0.980444	0.980444	2.19393e-005	2.19393e-005	-1733.54	219.24	223.714	22.881	0.490475	0.019049	0.490475
0.99	0.972167	0.972167	1.5447e-005	1.5447e-005	-1704.74	139.571	140.981	22.8834	0.486754	0.0264925	0.486754
1	0.967606	0.967606	1.58903e-005	1.58903e-005	-1689.24	127.468	127.468	22.885	0.484427	0.0311469	0.484427
1.01	0.967779	0.967779	1.72216e-005	1.72216e-005	-1690.54	144.396	142.967	22.8864	0.484435	0.0311308	0.484435
1.02	0.96812	0.96812	2.59318e-005	2.59318e-005	-1691.11	254.053	249.071	22.888	0.484822	0.0303568	0.484822
1.03	0.972478	0.972478	2.22662e-005	2.22662e-005	-1706.19	193.771	188.127	22.8908	0.486717	0.0265666	0.486717
1.04	0.967296	0.967296	2.99863e-005	2.99863e-005	-1689.82	247.042	237.54	22.8929	0.484521	0.0309585	0.484521
1.05	0.962008	0.962008	2.23579e-005	2.23579e-005	-1669.47	176.221	167.83	22.8955	0.481779	0.0364423	0.481779
1.06	0.963074	0.963074	3.05354e-005	3.05354e-005	-1674.76	243.381	229.604	22.8974	0.482304	0.035392	0.482304
1.07	0.958949	0.958949	3.05388e-005	3.05388e-005	-1661.17	252.121	235.627	22.8999	0.480078	0.0398445	0.480078
1.08	0.957088	0.957088	3.45679e-005	3.45679e-005	-1656.9	269.469	249.508	22.9026	0.480809	0.0383813	0.480809
1.09	0.961833	0.961833	3.64476e-005	3.64476e-005	-1672.11	262.711	241.02	22.9053	0.482154	0.0356913	0.482154
1.1	0.960391	0.960391	2.25832e-005	2.25832e-005	-1667.19	168.459	153.144	22.908	0.48122	0.0375602	0.48122
1.11	0.954619	0.954619	5.0689e-005	5.0689e-005	-1646.79	384.193	346.12	22.9097	0.479029	0.0419412	0.479029
1.12	0.943082	0.943082	6.10083e-005	6.10083e-005	-1610.53	386.462	345.056	22.9135	0.473936	0.0521284	0.473936
1.13	0.93821	0.93821	4.79241e-005	4.79241e-005	-1594.02	292.801	259.116	22.9174	0.472705	0.0545902	0.472705
1.14	0.931667	0.931667	4.91259e-005	4.91259e-005	-1572.91	274.042	240.388	22.9203	0.46944	0.0611197	0.46944
1.15	0.930107	0.930107	9.35887e-005	9.35887e-005	-1569.05	647.082	562.68	22.9229	0.468612	0.0627769	0.468612
1.16	0.933388	0.933388	8.62387e-005	8.62387e-005	-1577.9	616.408	531.387	22.9292	0.469025	0.0619493	0.469025
1.17	0.933924	0.933924	7.83958e-005	7.83958e-005	-1584.23	572.22	489.077	22.9351	0.469187	0.0616269	0.469187
1.18	0.925884	0.925884	5.21372e-005	5.21372e-005	-1558.09	304.858	258.355	22.9405	0.467814	0.0643715	0.467814
1.19	0.930118	0.930118	6.55488e-005	6.55488e-005	-1571.78	405.939	341.126	22.9434	0.468459	0.063082	0.468459
1.2	0.927339	0.927339	7.02532e-005	7.02532e-005	-1563.71	452.654	377.211	22.9472	0.4674	0.0651997	0.4674
1.21	0.928059	0.928059	8.57296e-005	8.57296e-005	-1566.99	618.784	511.392	22.9514	0.467222	0.065555	0.467222
1.22	0.915455	0.915455	9.81287e-005	9.81287e-005	-1526.95	557.768	457.187	22.9571	0.46224	0.0755203	0.46224
1.23	0.917004	0.917004	5.96285e-005	5.96285e-005	-1535.42	297.007	241.469	22.9621	0.464313	0.0713733	0.464313
1.24	0.916771	0.916771	9.54508e-005	9.54508e-005	-1536.07	564.018	454.853	22.9648	0.46444	0.0711195	0.46444
1.25	0.904535	0.904535	0.000119067	0.000119067	-1495.51	674.512	539.61	22.9699	0.459319	0.0813615	0.459319
1.26	0.905476	0.905476	0.000116287	0.000116287	-1500.54	584.215	463.663	22.9759	0.459779	0.0804413	0.459779
1.27	0.892312	0.892312	0.000165037	0.000165037	-1458.8	945.15	744.213	22.981	0.454735	0.0905293	0.454735
1.28	0.906021	0.906021	8.3283e-005	8.3283e-005	-1500.2	474.246	370.504	22.9893	0.458808	0.0823844	0.458808
1.29	0.899916	0.899916	0.000220322	0.000220322	-1485.5	1186.85	920.036	22.9934	0.45687	0.0862602	0.45687
1.3	0.898109	0.898109	0.000158515	0.000158515	-1482.86	708.232	544.794	23.0036	0.456953	0.0860949	0.456953
1.31	0.891267	0.891267	0.000146162	0.000146162	-1463.16	700.659	534.854	23.0097	0.454363	0.0912748	0.454363
1.32	0.881763	0.881763	0.000167282	0.000167282	-1435.26	881.389	667.719	23.0156	0.452334	0.0953325	0.452334
1.33	0.872898	0.872898	0.000251183	0.000251183	-1411.51	1097.71	825.349	23.023	0.447539	0.104922	0.447539
1.34	0.869245	0.869245	0.000307153	0.000307153	-1404.76	1293.51	965.31	23.0322	0.447376	0.105249	0.447376
1.35	0.868945	0.868945	0.000142638	0.000142638	-1400.96	571.882	423.616	23.0429	0.446443	0.107114	0.446443
1.36	0.857243	0.857243	0.000212776	0.000212776	-1372.64	821.65	604.155	23.0476	0.443255	0.113489	0.443255
1.37	0.847109	0.847109	0.000223372	0.000223372	-1353.41	679.088	495.685	23.0544	0.441429	0.117141	0.441429
1.38	0.85175	0.85175	0.000312317	0.000312317	-1364.54	1112.34	806.047	23.0599	0.441842	0.116315	0.441842
1.39	0.815352	0.815352	0.000751974	0.000751974	-1297.62	1533.59	1103.3	23.0688	0.434332	0.131336	0.434332
1.4	0.821696	0.821696	0.000470722	0.000470722	-1302.32	1331.12	950.803	23.0811	0.435709	0.128581	0.435709
1.41	0.834138	0.834138	0.000210043	0.000210043	-1318.59	524.133	371.726	23.0916	0.436925	0.126149	0.436925
1.42	0.784888	0.784888	0.000691135	0.000691135	-1239.15	1003.73	706.856	23.0958	0.427446	0.145108	0.427446
1.43	0.826348	0.826348	0.000309107	0.000309107	-1303.11	759.817	531.341	23.1036	0.434818	0.130364	0.434818
1.44	0.814907	0.814907	0.000287439	0.000287439	-1289.06	620.806	431.115	23.1095	0.432966	0.134068	0.432966
1.45	0.794561	0.794561	0.000795915	0.000795915	-1240.3	1332.99	919.306	23.1143	0.426906	0.146188	0.426906
1.46	0.761539	0.761539	0.00146494	0.00146494	-1204.25	1637.13	1121.32	23.1245	0.423117	0.153767	0.423117
1.47	0.811545	0.811545	0.00033022	0.00033022	-1273.93	942.671	641.273	23.137	0.430881	0.138237	0.430881
1.48	0.760167	0.760167	0.000663991	0.000663991	-1163.33	1289.6	871.351	23.1441	0.419072	0.161856	0.419072
