0.1	0
0.101	0.0031842
0.102	0.0067028
0.103	0.00977041
0.104	0.0122704
0.105	0.0146935
0.106	0.015948
0.107	0.0183314
0.108	0.0213117
0.109	0.0262624
0.11	0.0288312
0.111	0.0309062
0.112	0.032243
0.113	0.0338844
0.114	0.0357461
0.115	0.037207
0.116	0.0404494
0.117	0.0431746
0.118	0.0442697
0.119	0.045415
0.12	0.0465727
0.121	0.0488709
0.122	0.0495472
0.123	0.0504074
0.124	0.0515176
0.125	0.0528295
0.126	0.054476
0.127	0.0556766
0.128	0.0577502
0.129	0.0596272
0.13	0.0613981
0.131	0.0627058
0.132	0.0641915
0.133	0.0657039
0.134	0.067901
0.135	0.0688912
0.136	0.0699913
0.137	0.0708205
0.138	0.0724107
0.139	0.073482
0.14	0.0744682
0.141	0.0764144
0.142	0.0771565
0.143	0.0782903
0.144	0.0789806
0.145	0.0797356
0.146	0.0805103
0.147	0.0825068
0.148	0.083289
0.149	0.0839225
0.15	0.0847393
0.151	0.0855932
0.152	0.0862729
0.153	0.0874149
0.154	0.088071
0.155	0.0891322
0.156	0.0900938
0.157	0.0904395
0.158	0.0911483
0.159	0.0916482
0.16	0.0924694
0.161	0.0930391
0.162	0.0934892
0.163	0.094285
0.164	0.0955759
0.165	0.0962765
0.166	0.096786
0.167	0.0974028
0.168	0.0982516
0.169	0.0988238
0.17	0.0993697
0.171	0.0999148
0.172	0.100386
0.173	0.101254
0.174	0.101765
0.175	0.102681
0.176	0.103105
0.177	0.104074
0.178	0.104659
0.179	0.105347
0.18	0.106155
0.181	0.106539
0.182	0.107014
0.183	0.107762
0.184	0.108175
0.185	0.108581
0.186	0.109402
0.187	0.109566
0.188	0.109887
0.189	0.110103
0.19	0.110507
0.191	0.110955
0.192	0.111505
0.193	0.111861
0.194	0.112438
0.195	0.112669
0.196	0.113156
0.197	0.113503
0.198	0.113918
0.199	0.114106
0.2	0.11445
0.201	0.114999
0.202	0.115226
0.203	0.115945
0.204	0.116301
0.205	0.116502
0.206	0.116801
0.207	0.11724
0.208	0.11757
0.209	0.118032
0.21	0.11832
0.211	0.118531
0.212	0.118824
0.213	0.119055
0.214	0.119307
0.215	0.119586
0.216	0.120243
0.217	0.120774
0.218	0.120967
0.219	0.121521
0.22	0.121753
0.221	0.122006
0.222	0.122344
0.223	0.122631
0.224	0.122815
0.225	0.123067
0.226	0.123239
0.227	0.123488
0.228	0.123844
0.229	0.124105
0.23	0.124292
0.231	0.12443
0.232	0.124697
0.233	0.12499
0.234	0.125305
0.235	0.125571
0.236	0.125742
0.237	0.125899
0.238	0.126166
0.239	0.126381
0.24	0.126614
0.241	0.126725
0.242	0.12692
0.243	0.127098
0.244	0.127608
0.245	0.127829
0.246	0.128072
0.247	0.128235
0.248	0.128519
0.249	0.128656
0.25	0.128785
0.251	0.129066
0.252	0.129237
0.253	0.129503
0.254	0.129661
0.255	0.129866
0.256	0.129982
0.257	0.130197
0.258	0.130382
0.259	0.130523
0.26	0.130689
0.261	0.130781
0.262	0.130898
0.263	0.131037
0.264	0.131178
0.265	0.131413
0.266	0.131488
0.267	0.13165
0.268	0.131841
0.269	0.132033
0.27	0.132176
0.271	0.132338
0.272	0.132454
0.273	0.132555
0.274	0.13274
0.275	0.132856
0.276	0.133042
0.277	0.133226
0.278	0.133393
