Temp	Magnetism_1	Magnetism_2	Susceptibility_1	Susceptibility_2	Energy	Heat_Capacity	Heat_Capacity/Temp	Entropy	Prob3	Prob2	Prob1	Prob0	Prob_neg1	Prob_neg2	Prob_neg3
0.001	-0.99985	0.99985	0.000315432	0.000315432	-1799.53	3.12985e+006	3.12985e+009	0	0	0	0.499925	0.000149731	0.499925	0	0
0.002	-0.999723	0.999723	0.000318003	0.000318003	-1799.13	1.57768e+006	7.88842e+008	3477.61	0	0	0.499861	0.000277462	0.499861	0	0
0.003	-0.999602	0.999602	0.000291982	0.000291982	-1798.75	965729	3.2191e+008	4354.1	0	0	0.499801	0.0003982	0.499801	0	0
0.004	-0.999836	0.999836	8.56436e-005	8.56436e-005	-1799.48	212448	5.31121e+007	4711.78	0	0	0.499918	0.000164358	0.499918	0	0
0.005	-0.999684	0.999684	0.000143882	0.000143882	-1799	285532	5.71064e+007	4770.8	0	0	0.499842	0.000316222	0.499842	0	0
0.006	-0.999868	0.999868	4.59836e-005	4.59836e-005	-1799.58	76044.8	1.26741e+007	4834.25	0	0	0.499934	0.000131995	0.499934	0	0
0.007	-0.999827	0.999827	5.06524e-005	5.06524e-005	-1799.45	71799.7	1.02571e+007	4848.33	0	0	0.499913	0.000173027	0.499913	0	0
0.008	-0.999764	0.999764	5.85295e-005	5.85295e-005	-1799.26	72594.6	9.07432e+006	4859.73	0	0	0.499882	0.000235706	0.499882	0	0
0.009	-0.999817	0.999817	4.32453e-005	4.32453e-005	-1799.42	47677.8	5.29753e+006	4869.81	0	0	0.499909	0.000182637	0.499909	0	0
0.01	-0.999692	0.999692	7.43135e-005	7.43135e-005	-1799.03	73737.3	7.37373e+006	4875.69	0	0	0.499846	0.000308037	0.499846	0	0
0.011	-0.999739	0.999739	4.9492e-005	4.9492e-005	-1799.18	44643.7	4.05852e+006	4883.89	0	0	0.499869	0.000261227	0.499869	0	0
0.012	-0.999849	0.999849	2.60938e-005	2.60938e-005	-1799.52	21576.2	1.79802e+006	4888.4	0	0	0.499924	0.000151193	0.499924	0	0
0.013	-0.999832	0.999832	2.72398e-005	2.72398e-005	-1799.47	20791.2	1.59932e+006	4890.39	0	0	0.499916	0.000168091	0.499916	0	0
0.014	-0.999778	0.999778	3.37905e-005	3.37905e-005	-1799.3	23948.9	1.71063e+006	4892.17	0	0	0.499889	0.000221889	0.499889	0	0
0.015	-0.997575	0.997575	3.16982e-005	3.16982e-005	-1791.36	20967.3	1.39782e+006	4894.07	0	0	0.498787	0.0024252	0.498787	0	0
0.016	-0.997608	0.997608	2.49421e-005	2.49421e-005	-1791.46	15467	966689	4895.63	0	0	0.498804	0.00239239	0.498804	0	0
0.017	-0.997485	0.997485	3.58927e-005	3.58927e-005	-1791.08	20948.9	1.23229e+006	4896.7	0	0	0.498743	0.00251476	0.498743	0	0
0.018	-0.997548	0.997548	3.18309e-005	3.18309e-005	-1791.28	17504.6	972478	4898.07	0	0	0.498774	0.00245228	0.498774	0	0
0.019	-0.997375	0.997375	4.13234e-005	4.13234e-005	-1790.73	21580	1.13579e+006	4899.15	0	0	0.498687	0.00262506	0.498687	0	0
0.02	-0.997544	0.997544	2.7836e-005	2.7836e-005	-1791.27	13809.5	690476	4900.41	0	0	0.498772	0.00245551	0.498772	0	0
0.021	-0.997519	0.997519	2.66765e-005	2.66765e-005	-1791.19	12604.1	600195	4901.18	0	0	0.49876	0.00248074	0.49876	0	0
0.022	-0.997547	0.997547	2.25422e-005	2.25422e-005	-1791.27	10103.4	459245	4901.85	0	0	0.498773	0.00245332	0.498773	0	0
0.023	-0.997509	0.997509	2.85963e-005	2.85963e-005	-1791.16	12262.9	533171	4902.36	0	0	0.498755	0.00249099	0.498755	0	0
0.024	-0.997576	0.997576	1.76606e-005	1.76606e-005	-1791.36	7301.11	304213	4902.95	0	0	0.498788	0.00242396	0.498788	0	0
0.025	-0.997345	0.997345	3.83382e-005	3.83382e-005	-1790.64	15216.1	608642	4903.29	0	0	0.498672	0.00265547	0.498672	0	0
0.026	-0.997449	0.997449	2.82899e-005	2.82899e-005	-1790.96	10796.1	415233	4903.96	0	0	0.498725	0.00255096	0.498725	0	0
0.027	-0.997508	0.997508	1.96429e-005	1.96429e-005	-1791.15	7218.47	267351	4904.42	0	0	0.498754	0.00249216	0.498754	0	0
0.028	-0.997506	0.997506	2.27388e-005	2.27388e-005	-1791.15	8000.05	285716	4904.72	0	0	0.498753	0.0024935	0.498753	0	0
0.029	-0.997602	0.997602	1.2957e-005	1.2957e-005	-1791.45	4423.61	152538	4905.04	0	0	0.498801	0.00239772	0.498801	0	0
0.03	-0.99761	0.99761	1.18355e-005	1.18355e-005	-1791.47	3914.33	130478	4905.21	0	0	0.498805	0.00239039	0.498805	0	0
0.031	-0.997556	0.997556	1.64833e-005	1.64833e-005	-1791.3	5275.72	170185	4905.35	0	0	0.498778	0.00244381	0.498778	0	0
0.032	-0.997539	0.997539	1.61678e-005	1.61678e-005	-1791.25	4892.78	152899	4905.54	0	0	0.498772	0.00245678	0.498772	0	0
0.033	-0.997565	0.997565	1.50027e-005	1.50027e-005	-1791.33	4510.82	136692	4905.71	0	0	0.498782	0.00243532	0.498782	0	0
0.034	-0.997601	0.997601	1.0634e-005	1.0634e-005	-1791.44	3102.16	91240	4905.86	0	0	0.498801	0.00239858	0.498801	0	0
0.035	-0.997581	0.997581	1.13845e-005	1.13845e-005	-1791.38	3227.3	92208.4	4905.97	0	0	0.498791	0.00241893	0.498791	0	0
0.036	-0.997544	0.997544	1.33938e-005	1.33938e-005	-1791.27	3654.14	101504	4906.07	0	0	0.498772	0.00245571	0.498772	0	0
0.037	-0.99744	0.99744	2.56941e-005	2.56941e-005	-1790.94	6869.89	185673	4906.18	0	0	0.498721	0.00255823	0.498721	0	0
0.038	-0.997484	0.997484	1.75858e-005	1.75858e-005	-1791.07	4591.81	120837	4906.39	0	0	0.498742	0.00251588	0.498742	0	0
0.039	-0.997583	0.997583	1.0744e-005	1.0744e-005	-1791.39	2733.37	70086.3	4906.52	0	0	0.498791	0.00241734	0.498791	0	0
0.04	-0.997612	0.997612	9.11806e-006	9.11806e-006	-1791.48	2249.83	56245.8	4906.6	0	0	0.498806	0.00238759	0.498806	0	0
0.041	-0.997487	0.997487	1.55962e-005	1.55962e-005	-1791.08	3774.32	92056.5	4906.66	0	0	0.498743	0.00251325	0.498743	0	0
0.042	-0.997537	0.997537	1.19176e-005	1.19176e-005	-1791.24	2815.4	67033.2	4906.76	0	0	0.498768	0.00246347	0.498768	0	0
0.043	-0.997464	0.997464	1.47445e-005	1.47445e-005	-1791.01	3402.25	79122	4906.84	0	0	0.498732	0.0025365	0.498732	0	0
0.044	-0.997535	0.997535	1.20661e-005	1.20661e-005	-1791.24	2706.59	61513.5	4906.93	0	0	0.498768	0.00246468	0.498768	0	0
0.045	-0.997524	0.997524	1.33006e-005	1.33006e-005	-1791.2	2932.31	65162.5	4906.99	0	0	0.498762	0.00247565	0.498762	0	0
0.046	-0.997522	0.997522	1.26055e-005	1.26055e-005	-1791.19	2718.97	59108.1	4907.07	0	0	0.498761	0.00247786	0.498761	0	0
0.047	-0.997576	0.997576	9.78e-006	9.78e-006	-1791.37	2052.45	43669.2	4907.13	0	0	0.498788	0.00242399	0.498788	0	0
0.048	-0.995318	0.995318	1.12172e-005	1.12172e-005	-1783.25	2312.27	48172.3	4907.18	0	0	0.497659	0.00468192	0.497659	0	0
0.049	-0.995293	0.995293	1.12994e-005	1.12994e-005	-1783.18	2238.35	45680.7	4907.23	0	0	0.497654	0.00469211	0.497654	0	0
0.05	-0.995275	0.995275	1.22583e-005	1.22583e-005	-1783.12	2432.65	48652.9	4907.29	0	0	0.497638	0.004725	0.497638	0	0
0.051	-0.995273	0.995273	1.26448e-005	1.26448e-005	-1783.11	2442.47	47891.6	4907.34	0	0	0.497641	0.0047179	0.497641	0	0
0.052	-0.995371	0.995371	7.22303e-006	7.22303e-006	-1783.42	1366.69	26282.5	4907.39	0	0	0.497689	0.00462288	0.497689	0	0
0.053	-0.995439	0.995439	4.6233e-006	4.6233e-006	-1783.64	857.65	16182.1	4907.42	0	0	0.49772	0.00456018	0.49772	0	0
0.054	-0.995387	0.995387	6.42664e-006	6.42664e-006	-1783.47	1162.21	21522.5	4907.44	0	0	0.497693	0.00461346	0.497693	0	0
0.055	-0.995364	0.995364	7.6745e-006	7.6745e-006	-1783.4	1384.53	25173.4	4907.46	0	0	0.497682	0.00463649	0.497682	0	0
0.056	-0.995345	0.995345	7.81826e-006	7.81826e-006	-1783.34	1385.27	24737	4907.49	0	0	0.497672	0.0046552	0.497672	0	0
0.057	-0.995302	0.995302	8.86899e-006	8.86899e-006	-1783.2	1543.62	27081.1	4907.52	0	0	0.497651	0.00469788	0.497651	0	0
0.058	-0.995379	0.995379	6.21687e-006	6.21687e-006	-1783.44	1063.55	18337.1	4907.55	0	0	0.49769	0.00462068	0.49769	0	0
0.059	-0.995397	0.995397	6.20081e-006	6.20081e-006	-1783.5	1036.18	17562.4	4907.57	0	0	0.497698	0.00460311	0.497698	0	0
0.06	-0.995327	0.995327	8.48001e-006	8.48001e-006	-1783.28	1391.72	23195.4	4907.59	0	0	0.497664	0.00467152	0.497664	0	0
0.061	-0.995339	0.995339	7.61209e-006	7.61209e-006	-1783.32	1238.19	20298.2	4907.61	0	0	0.497669	0.00466114	0.497669	0	0
0.062	-0.995315	0.995315	8.44128e-006	8.44128e-006	-1783.25	1345.54	21702.3	4907.64	0	0	0.497658	0.00468459	0.497658	0	0
0.063	-0.995277	0.995277	9.19739e-006	9.19739e-006	-1783.12	1440.24	22861	4907.66	0	0	0.497638	0.00472324	0.497638	0	0
0.064	-0.995381	0.995381	5.99456e-006	5.99456e-006	-1783.45	929.378	14521.5	4907.69	0	0	0.49769	0.00461921	0.49769	0	0
0.065	-0.995349	0.995349	7.37021e-006	7.37021e-006	-1783.36	1096.5	16869.2	4907.7	0	0	0.497675	0.00465092	0.497675	0	0
0.066	-0.9953	0.9953	9.12138e-006	9.12138e-006	-1783.2	1361.73	20632.2	4907.72	0	0	0.49765	0.00469953	0.49765	0	0
0.067	-0.995419	0.995419	4.39712e-006	4.39712e-006	-1783.57	651.189	9719.24	4907.74	0	0	0.497709	0.00458127	0.497709	0	0
0.068	-0.995297	0.995297	7.78819e-006	7.78819e-006	-1783.19	1135.17	16693.6	4907.76	0	0	0.497649	0.00470152	0.497649	0	0
0.069	-0.995242	0.995242	8.71568e-006	8.71568e-006	-1783.01	1253.34	18164.3	4907.77	0	0	0.497621	0.00475794	0.497621	0	0
0.07	-0.995328	0.995328	6.95072e-006	6.95072e-006	-1783.28	983.415	14048.8	4907.79	0	0	0.497664	0.00467178	0.497664	0	0
0.071	-0.995348	0.995348	7.09e-006	7.09e-006	-1783.35	988.586	13923.7	4907.81	0	0	0.497674	0.00465219	0.497674	0	0
0.072	-0.995385	0.995385	4.87161e-006	4.87161e-006	-1783.46	671.357	9324.4	4907.83	0	0	0.497692	0.00461544	0.497692	0	0
0.073	-0.995291	0.995291	1.03938e-005	1.03938e-005	-1783.17	1412.76	19352.9	4907.84	0	0	0.497646	0.00470891	0.497646	0	0
0.074	-0.995421	0.995421	3.94776e-006	3.94776e-006	-1783.58	529.336	7153.19	4907.86	0	0	0.497711	0.00457851	0.497711	0	0
0.075	-0.995255	0.995255	8.77764e-006	8.77764e-006	-1783.06	1147.61	15301.4	4907.87	0	0	0.497629	0.00474265	0.497629	0	0
0.076	-0.995449	0.995449	3.51834e-006	3.51834e-006	-1783.67	459.344	6044	4907.88	0	0	0.497725	0.00455074	0.497725	0	0
0.077	-0.995364	0.995364	5.49229e-006	5.49229e-006	-1783.4	705.724	9165.24	4907.89	0	0	0.497682	0.00463628	0.497682	0	0
0.078	-0.99535	0.99535	6.00024e-006	6.00024e-006	-1783.35	763.288	9785.75	4907.9	0	0	0.497675	0.00464976	0.497675	0	0
0.079	-0.995169	0.995169	1.11637e-005	1.11637e-005	-1782.79	1393.99	17645.4	4907.91	0	0	0.497584	0.00483106	0.497584	0	0
0.08	-0.995403	0.995403	4.48205e-006	4.48205e-006	-1783.52	555.906	6948.83	4907.93	0	0	0.497701	0.00459749	0.497701	0	0
0.081	-0.995381	0.995381	4.42224e-006	4.42224e-006	-1783.45	541.714	6687.83	4907.94	0	0	0.49769	0.00461941	0.49769	0	0
0.082	-0.995393	0.995393	4.2062e-006	4.2062e-006	-1783.49	508.97	6206.95	4907.94	0	0	0.497697	0.00460684	0.497697	0	0
0.083	-0.995358	0.995358	5.42795e-006	5.42795e-006	-1783.38	647.092	7796.29	4907.95	0	0	0.49768	0.00463986	0.49768	0	0
0.084	-0.995324	0.995324	5.53858e-006	5.53858e-006	-1783.27	654.235	7788.51	4907.96	0	0	0.497662	0.00467603	0.497662	0	0
0.085	-0.995207	0.995207	8.56461e-006	8.56461e-006	-1782.9	994.904	11704.7	4907.97	0	0	0.497603	0.00479344	0.497603	0	0
0.086	-0.995331	0.995331	5.2153e-006	5.2153e-006	-1783.3	589	6848.84	4907.98	0	0	0.497666	0.00466896	0.497666	0	0
0.087	-0.995342	0.995342	5.77799e-006	5.77799e-006	-1783.33	656.374	7544.53	4907.99	0	0	0.497671	0.00465787	0.497671	0	0
0.088	-0.99541	0.99541	3.58589e-006	3.58589e-006	-1783.54	403.733	4587.87	4908	0	0	0.497705	0.00459033	0.497705	0	0
0.089	-0.995183	0.995183	8.00115e-006	8.00115e-006	-1782.83	891.453	10016.3	4908	0	0	0.497592	0.00481632	0.497592	0	0
0.09	-0.995387	0.995387	4.57163e-006	4.57163e-006	-1783.47	504.017	5600.19	4908.01	0	0	0.497693	0.00461324	0.497693	0	0
0.091	-0.99524	0.99524	7.45699e-006	7.45699e-006	-1783.01	807.885	8877.85	4908.02	0	0	0.497621	0.00475858	0.497621	0	0
0.092	-0.995259	0.995259	6.84988e-006	6.84988e-006	-1783.07	736.846	8009.2	4908.03	0	0	0.49763	0.00473944	0.49763	0	0
0.093	-0.995395	0.995395	3.74058e-006	3.74058e-006	-1783.5	399.089	4291.28	4908.04	0	0	0.497698	0.00460456	0.497698	0	0
0.094	-0.995278	0.995278	6.16192e-006	6.16192e-006	-1783.13	650.431	6919.48	4908.04	0	0	0.497639	0.00472207	0.497639	0	0
0.095	-0.995371	0.995371	4.0841e-006	4.0841e-006	-1783.42	421.115	4432.79	4908.05	0	0	0.497685	0.0046293	0.497685	0	0
0.096	-0.99526	0.99526	6.98078e-006	6.98078e-006	-1783.07	720.495	7505.16	4908.06	0	0	0.497631	0.00473804	0.497631	0	0
0.097	-0.995379	0.995379	4.08057e-006	4.08057e-006	-1783.45	409.643	4223.12	4908.06	0	0	0.497689	0.00462148	0.497689	0	0
0.098	-0.995409	0.995409	3.35536e-006	3.35536e-006	-1783.54	339.726	3466.59	4908.07	0	0	0.497705	0.0045906	0.497705	0	0
0.099	-0.995234	0.995234	6.68776e-006	6.68776e-006	-1782.99	670.289	6770.59	4908.07	0	0	0.497617	0.00476603	0.497617	0	0
0.1	-0.995274	0.995274	5.76359e-006	5.76359e-006	-1783.11	571.884	5718.84	4908.08	0	0	0.497637	0.00472636	0.497637	0	0
0.101	-0.99523	0.99523	6.83554e-006	6.83554e-006	-1782.98	671.532	6648.84	4908.09	0	0	0.497615	0.00476979	0.497615	0	0
0.102	-0.995352	0.995352	4.11689e-006	4.11689e-006	-1783.36	400.483	3926.3	4908.09	0	0	0.497676	0.00464767	0.497676	0	0
0.103	-0.995425	0.995425	2.6809e-006	2.6809e-006	-1783.59	257.696	2501.9	4908.1	0	0	0.497712	0.00457547	0.497712	0	0
0.104	-0.995346	0.995346	4.32453e-006	4.32453e-006	-1783.34	412.332	3964.73	4908.1	0	0	0.497673	0.00465336	0.497673	0	0
0.105	-0.995317	0.995317	5.52639e-006	5.52639e-006	-1783.25	517.779	4931.23	4908.11	0	0	0.497659	0.00468259	0.497659	0	0
0.106	-0.995299	0.995299	4.91521e-006	4.91521e-006	-1783.19	459.585	4335.71	4908.11	0	0	0.49765	0.0046998	0.49765	0	0
0.107	-0.995236	0.995236	6.6308e-006	6.6308e-006	-1783	613.881	5737.2	4908.12	0	0	0.497618	0.00476372	0.497618	0	0
0.108	-0.995336	0.995336	4.69311e-006	4.69311e-006	-1783.31	430.755	3988.47	4908.12	0	0	0.497669	0.00466297	0.497669	0	0
0.109	-0.995362	0.995362	3.65202e-006	3.65202e-006	-1783.39	327.296	3002.72	4908.13	0	0	0.497681	0.00463847	0.497681	0	0
0.11	-0.995366	0.995366	3.82075e-006	3.82075e-006	-1783.41	338.594	3078.12	4908.13	0	0	0.497683	0.00463356	0.497683	0	0
0.111	-0.99521	0.99521	6.69702e-006	6.69702e-006	-1782.91	598.654	5393.28	4908.13	0	0	0.497605	0.00479015	0.497605	0	0
0.112	-0.995329	0.995329	4.87389e-006	4.87389e-006	-1783.29	427.985	3821.29	4908.14	0	0	0.497665	0.00467069	0.497665	0	0
0.113	-0.99535	0.99535	3.67714e-006	3.67714e-006	-1783.36	315.696	2793.77	4908.14	0	0	0.497675	0.00464985	0.497675	0	0
0.114	-0.995241	0.995241	6.16988e-006	6.16988e-006	-1783.01	537.018	4710.68	4908.15	0	0	0.497621	0.00475898	0.497621	0	0
0.115	-0.995306	0.995306	4.61953e-006	4.61953e-006	-1783.22	394.899	3433.9	4908.15	0	0	0.497653	0.00469428	0.497653	0	0
0.116	-0.995283	0.995283	5.19429e-006	5.19429e-006	-1783.14	441.592	3806.82	4908.16	0	0	0.497641	0.00471709	0.497641	0	0
0.117	-0.995361	0.995361	4.23374e-006	4.23374e-006	-1783.39	359.05	3068.8	4908.16	0	0	0.49768	0.00463937	0.49768	0	0
0.118	-0.995235	0.995235	5.27082e-006	5.27082e-006	-1782.99	443.213	3756.04	4908.16	0	0	0.497618	0.00476478	0.497618	0	0
0.119	-0.995316	0.995316	4.09448e-006	4.09448e-006	-1783.24	341.403	2868.93	4908.17	0	0	0.497658	0.0046843	0.497658	0	0
0.12	-0.995317	0.995317	4.15401e-006	4.15401e-006	-1783.25	343.481	2862.34	4908.17	0	0	0.497658	0.00468344	0.497658	0	0
0.121	-0.995318	0.995318	4.85508e-006	4.85508e-006	-1783.25	396.706	3278.56	4908.17	0	0	0.497659	0.00468205	0.497659	0	0
0.122	-0.995285	0.995285	4.49316e-006	4.49316e-006	-1783.15	362.643	2972.49	4908.18	0	0	0.497646	0.00470749	0.497646	0	0
0.123	-0.99528	0.99528	5.20205e-006	5.20205e-006	-1783.13	419.65	3411.79	4908.18	0	0	0.49764	0.00472015	0.49764	0	0
0.124	-0.995356	0.995356	3.28674e-006	3.28674e-006	-1783.37	262.001	2112.91	4908.19	0	0	0.497678	0.00464399	0.497678	0	0
0.125	-0.995294	0.995294	4.3667e-006	4.3667e-006	-1783.18	344.662	2757.3	4908.19	0	0	0.497649	0.00470215	0.497649	0	0
0.126	-0.995383	0.995383	2.80377e-006	2.80377e-006	-1783.46	220.018	1746.18	4908.19	0	0	0.497692	0.00461678	0.497692	0	0
0.127	-0.995153	0.995153	6.60412e-006	6.60412e-006	-1782.73	515.321	4057.64	4908.19	0	0	0.497577	0.00484682	0.497577	0	0
0.128	-0.995355	0.995355	3.55645e-006	3.55645e-006	-1783.37	274.102	2141.42	4908.2	0	0	0.497677	0.00464547	0.497677	0	0
0.129	-0.995337	0.995337	3.3951e-006	3.3951e-006	-1783.31	261.142	2024.35	4908.2	0	0	0.497669	0.00466292	0.497669	0	0
0.13	-0.995328	0.995328	4.01753e-006	4.01753e-006	-1783.28	306.249	2355.76	4908.2	0	0	0.497664	0.004672	0.497664	0	0
0.131	-0.995329	0.995329	3.90991e-006	3.90991e-006	-1783.29	293.92	2243.66	4908.2	0	0	0.497668	0.00466325	0.497668	0	0
0.132	-0.995299	0.995299	4.85043e-006	4.85043e-006	-1783.19	364.605	2762.16	4908.21	0	0	0.49765	0.00470064	0.49765	0	0
0.133	-0.995353	0.995353	3.31089e-006	3.31089e-006	-1783.36	245.743	1847.69	4908.21	0	0	0.497676	0.00464711	0.497676	0	0
0.134	-0.995288	0.995288	4.24074e-006	4.24074e-006	-1783.16	313.426	2339	4908.21	0	0	0.497645	0.0047097	0.497645	0	0
0.135	-0.995302	0.995302	4.93538e-006	4.93538e-006	-1783.21	353.518	2618.65	4908.21	0	0	0.497654	0.00469193	0.497654	0	0
0.136	-0.995301	0.995301	3.81039e-006	3.81039e-006	-1783.21	271.559	1996.76	4908.22	0	0	0.497652	0.00469586	0.497652	0	0
0.137	-0.995282	0.995282	4.03416e-006	4.03416e-006	-1783.14	292.103	2132.14	4908.22	0	0	0.497641	0.00471803	0.497641	0	0
0.138	-0.995378	0.995378	2.94533e-006	2.94533e-006	-1783.44	210.781	1527.4	4908.22	0	0	0.497689	0.00462189	0.497689	0	0
0.139	-0.995369	0.995369	2.8482e-006	2.8482e-006	-1783.41	202.923	1459.88	4908.22	0	0	0.497685	0.00463024	0.497685	0	0
0.14	-0.995399	0.995399	2.31569e-006	2.31569e-006	-1783.51	163.927	1170.91	4908.23	0	0	0.497699	0.00460132	0.497699	0	0
0.141	-0.995244	0.995244	5.54592e-006	5.54592e-006	-1783.02	387.255	2746.49	4908.23	0	0	0.497625	0.004751	0.497625	0	0
0.142	-0.995417	0.995417	2.31193e-006	2.31193e-006	-1783.57	156.224	1100.17	4908.23	0	0	0.497709	0.00458297	0.497709	0	0
0.143	-0.995344	0.995344	3.24118e-006	3.24118e-006	-1783.33	223.43	1562.45	4908.23	0	0	0.497673	0.00465336	0.497673	0	0
0.144	-0.995328	0.995328	3.77032e-006	3.77032e-006	-1783.28	259.795	1804.13	4908.23	0	0	0.497664	0.00467171	0.497664	0	0
0.145	-0.995335	0.995335	3.67861e-006	3.67861e-006	-1783.31	251.137	1731.98	4908.23	0	0	0.497668	0.00466477	0.497668	0	0
0.146	-0.995213	0.995213	4.60404e-006	4.60404e-006	-1782.92	312.664	2141.53	4908.24	0	0	0.497607	0.00478614	0.497607	0	0
0.147	-0.99518	0.99518	6.13949e-006	6.13949e-006	-1782.82	411.321	2798.1	4908.24	0	0	0.49759	0.00482044	0.49759	0	0
0.148	-0.995332	0.995332	3.3516e-006	3.3516e-006	-1783.3	222.784	1505.3	4908.24	0	0	0.497666	0.00466776	0.497666	0	0
0.149	-0.995263	0.995263	4.36889e-006	4.36889e-006	-1783.08	290.938	1952.6	4908.24	0	0	0.497632	0.00473687	0.497632	0	0
0.15	-0.995311	0.995311	3.34911e-006	3.34911e-006	-1783.23	219.876	1465.84	4908.25	0	0	0.497656	0.00468865	0.497656	0	0
0.151	-0.995361	0.995361	3.01147e-006	3.01147e-006	-1783.39	197.887	1310.51	4908.25	0	0	0.497681	0.00463857	0.497681	0	0
0.152	-0.995238	0.995238	4.13635e-006	4.13635e-006	-1783	268.871	1768.89	4908.25	0	0	0.497619	0.00476233	0.497619	0	0
0.153	-0.995317	0.995317	3.76725e-006	3.76725e-006	-1783.25	244.314	1596.82	4908.25	0	0	0.497659	0.00468289	0.497659	0	0
0.154	-0.995288	0.995288	3.73107e-006	3.73107e-006	-1783.16	239.844	1557.43	4908.25	0	0	0.497644	0.00471181	0.497644	0	0
0.155	-0.995199	0.995199	4.96055e-006	4.96055e-006	-1782.88	316.475	2041.77	4908.25	0	0	0.497602	0.00479696	0.497602	0	0
0.156	-0.995309	0.995309	3.4941e-006	3.4941e-006	-1783.22	222.242	1424.63	4908.26	0	0	0.497655	0.0046905	0.497655	0	0
0.157	-0.995296	0.995296	3.76253e-006	3.76253e-006	-1783.19	236.185	1504.36	4908.26	0	0	0.497648	0.00470366	0.497648	0	0
0.158	-0.995272	0.995272	4.58488e-006	4.58488e-006	-1783.11	287.931	1822.35	4908.26	0	0	0.497636	0.00472808	0.497636	0	0
0.159	-0.99532	0.99532	2.94473e-006	2.94473e-006	-1783.27	180.033	1132.28	4908.26	0	0	0.497663	0.00467361	0.497663	0	0
0.16	-0.995325	0.995325	2.92417e-006	2.92417e-006	-1783.27	180.278	1126.74	4908.26	0	0	0.497662	0.00467502	0.497662	0	0
0.161	-0.995308	0.995308	3.11353e-006	3.11353e-006	-1783.22	191.886	1191.84	4908.26	0	0	0.497654	0.00469189	0.497654	0	0
0.162	-0.995306	0.995306	3.18499e-006	3.18499e-006	-1783.22	193.302	1193.22	4908.27	0	0	0.497653	0.00469381	0.497653	0	0
0.163	-0.995298	0.995298	3.23558e-006	3.23558e-006	-1783.19	196.961	1208.35	4908.27	0	0	0.497649	0.00470171	0.497649	0	0
0.164	-0.995275	0.995275	3.79754e-006	3.79754e-006	-1783.12	227.546	1387.48	4908.27	0	0	0.49764	0.00471902	0.49764	0	0
0.165	-0.995274	0.995274	3.55321e-006	3.55321e-006	-1783.11	213.675	1295	4908.27	0	0	0.497637	0.00472636	0.497637	0	0
0.166	-0.995305	0.995305	3.33123e-006	3.33123e-006	-1783.22	195.445	1177.38	4908.27	0	0	0.497662	0.00467512	0.497662	0	0
0.167	-0.995294	0.995294	3.27735e-006	3.27735e-006	-1783.18	194.698	1165.86	4908.27	0	0	0.497647	0.00470613	0.497647	0	0
0.168	-0.995359	0.995359	2.68791e-006	2.68791e-006	-1783.38	158.48	943.334	4908.27	0	0	0.497679	0.00464116	0.497679	0	0
0.169	-0.995425	0.995425	1.62176e-006	1.62176e-006	-1783.59	93.4223	552.795	4908.28	0	0	0.497714	0.00457117	0.497714	0	0
0.17	-0.99534	0.99534	2.5972e-006	2.5972e-006	-1783.32	150.853	887.369	4908.28	0	0	0.497672	0.00465543	0.497672	0	0
0.171	-0.995082	0.995082	6.21667e-006	6.21667e-006	-1782.51	360.128	2106.01	4908.28	0	0	0.497542	0.00491689	0.497542	0	0
0.172	-0.995367	0.995367	2.52813e-006	2.52813e-006	-1783.41	145.843	847.925	4908.28	0	0	0.497683	0.00463306	0.497683	0	0
0.173	-0.995377	0.995377	2.11277e-006	2.11277e-006	-1783.44	120.495	696.506	4908.28	0	0	0.49769	0.0046195	0.49769	0	0
0.174	-0.995305	0.995305	2.95012e-006	2.95012e-006	-1783.21	168.231	966.847	4908.28	0	0	0.497652	0.00469511	0.497652	0	0
0.175	-0.995328	0.995328	2.76351e-006	2.76351e-006	-1783.28	156.689	895.365	4908.28	0	0	0.497664	0.00467227	0.497664	0	0
0.176	-0.995285	0.995285	3.15741e-006	3.15741e-006	-1783.16	174.109	989.254	4908.28	0	0	0.497643	0.00471455	0.497643	0	0
0.177	-0.99523	0.99523	3.84503e-006	3.84503e-006	-1782.98	213.583	1206.69	4908.28	0	0	0.497615	0.00476963	0.497615	0	0
0.178	-0.995406	0.995406	1.91241e-006	1.91241e-006	-1783.53	106.604	598.899	4908.29	0	0	0.497703	0.00459413	0.497703	0	0
0.179	-0.995226	0.995226	4.616e-006	4.616e-006	-1782.96	255.874	1429.46	4908.29	0	0	0.497613	0.00477432	0.497613	0	0
0.18	-0.995123	0.995123	6.14925e-006	6.14925e-006	-1782.64	337.933	1877.4	4908.29	0	0	0.497563	0.00487399	0.497563	0	0
0.181	-0.995244	0.995244	3.28669e-006	3.28669e-006	-1783.02	180.01	994.53	4908.29	0	0	0.497622	0.00475561	0.497622	0	0
0.182	-0.995297	0.995297	3.15996e-006	3.15996e-006	-1783.19	172.276	946.571	4908.29	0	0	0.497649	0.00470297	0.497649	0	0
0.183	-0.995352	0.995352	2.95684e-006	2.95684e-006	-1783.36	159.2	869.945	4908.29	0	0	0.497676	0.00464767	0.497676	0	0
0.184	-0.995241	0.995241	3.76999e-006	3.76999e-006	-1783.01	202.091	1098.32	4908.29	0	0	0.49762	0.00475931	0.49762	0	0
